Condition,VH + ζ + 221 + Her 1,VH + ζ + 221 + Her 2,VH + ζ + 221 + Her 3,VL + ζ + 221 + Her 1,VL + ζ + 221 + Her 2,VL + ζ + 221 + Her 3,VH + ζ + 221 1,VH + ζ + 221 2,VH + ζ + 221 3,VL + ζ + 221 1,VL + ζ + 221 2,VL + ζ + 221 3,,,,,,,
Seconds,,,,,,,,,,,,,,,,,,,
772.5,3.130846,3.557016,2.917762,4.591817,5.31018,4.232635,1.650724,1.780869,1.585652,4.214079,4.856895,3.892671,,,,,,,
773,3.133049,3.559659,2.919744,4.594146,5.312975,4.234731,1.650761,1.780913,1.585685,4.214079,4.856895,3.892671,,,,,,,
773.5,3.131547,3.557856,2.918392,4.594902,5.313882,4.235412,1.651087,1.781304,1.585978,4.216602,4.859923,3.894942,,,,,,,
774,3.132096,3.558515,2.918886,4.594441,5.313329,4.234997,1.650724,1.780869,1.585652,4.216802,4.860162,3.895122,,,,,,,
774.5,3.129105,3.554926,2.916194,4.594441,5.313329,4.234997,1.650724,1.780869,1.585652,4.217578,4.861093,3.89582,,,,,,,
775,3.132096,3.558515,2.918886,4.595363,5.314436,4.235827,1.650253,1.780303,1.585228,4.216802,4.860162,3.895122,,,,,,,
775.5,3.137866,3.565439,2.924079,4.595363,5.314436,4.235827,1.650475,1.780571,1.585428,4.217137,4.860564,3.895423,,,,,,,
776,3.137905,3.565485,2.924114,4.594902,5.313882,4.235412,1.650071,1.780085,1.585064,4.214674,4.857609,3.893207,,,,,,,
776.5,3.137546,3.565056,2.923792,4.594146,5.312975,4.234731,1.650017,1.78002,1.585015,4.212612,4.855134,3.891351,,,,,,,
777,3.136032,3.563238,2.922428,4.595678,5.314814,4.23611,1.64999,1.779988,1.584991,4.216802,4.860162,3.895122,,,,,,,
777.5,3.137706,3.565247,2.923935,4.596535,5.315842,4.236882,1.649818,1.779782,1.584836,4.216802,4.860162,3.895122,,,,,,,
778,3.137905,3.565485,2.924114,4.596246,5.315495,4.236621,1.64999,1.779988,1.584991,4.22251,4.867013,3.900259,,,,,,,
778.5,3.137936,3.565524,2.924143,4.596246,5.315495,4.236621,1.64999,1.779988,1.584991,4.22112,4.865344,3.899008,,,,,,,
779,3.138065,3.565678,2.924259,4.595678,5.314814,4.23611,1.649904,1.779885,1.584914,4.22112,4.865344,3.899008,,,,,,,
779.5,3.138165,3.565798,2.924348,4.5965,5.3158,4.23685,1.649546,1.779455,1.584591,4.222234,4.86668,3.90001,,,,,,,
780,3.138298,3.565957,2.924468,4.594146,5.312975,4.234731,1.648919,1.778703,1.584027,4.222787,4.867345,3.900508,,,,,,,
780.5,3.138165,3.565798,2.924348,4.595992,5.31519,4.236393,1.648558,1.778269,1.583702,4.223959,4.868751,3.901563,,,,,,,
781,3.139472,3.567367,2.925525,4.595992,5.31519,4.236393,1.648267,1.777921,1.583441,4.22568,4.870816,3.903112,,,,,,,
781.5,3.139566,3.567479,2.925609,4.5965,5.3158,4.23685,1.648267,1.777921,1.58344,4.226623,4.871948,3.903961,,,,,,,
782,3.13966,3.567592,2.925694,4.596535,5.315842,4.236882,1.648227,1.777873,1.583405,4.22568,4.870816,3.903112,,,,,,,
782.5,3.139566,3.567479,2.925609,4.597987,5.317584,4.238188,1.648175,1.77781,1.583358,4.226848,4.872218,3.904164,,,,,,,
783,3.138284,3.565941,2.924456,4.59678,5.316136,4.237102,1.648162,1.777795,1.583346,4.227078,4.872493,3.90437,,,,,,,
783.5,3.13966,3.567592,2.925694,4.600333,5.3204,4.2403,1.648074,1.777689,1.583267,4.227016,4.872419,3.904314,,,,,,,
784,3.141119,3.569343,2.927007,4.601971,5.322365,4.241774,1.648162,1.777795,1.583346,4.228029,4.873635,3.905226,,,,,,,
784.5,3.142526,3.571032,2.928274,4.601971,5.322365,4.241774,1.647621,1.777146,1.582859,4.229517,4.87542,3.906565,,,,,,,
785,3.141051,3.569261,2.926946,4.602683,5.32322,4.242415,1.647082,1.776498,1.582374,4.229302,4.875162,3.906372,,,,,,,
785.5,3.142921,3.571506,2.928629,4.605776,5.326931,4.245198,1.647081,1.776498,1.582373,4.228904,4.874685,3.906014,,,,,,,
786,3.143186,3.571823,2.928867,4.607749,5.329299,4.246974,1.647081,1.776498,1.582373,4.226954,4.872344,3.904258,,,,,,,
786.5,3.143543,3.572251,2.929188,4.60694,5.328328,4.246246,1.646985,1.776382,1.582286,4.226954,4.872344,3.904258,,,,,,,
787,3.143437,3.572124,2.929093,4.609672,5.331606,4.248705,1.646901,1.776281,1.58221,4.226733,4.87208,3.90406,,,,,,,
787.5,3.144627,3.573552,2.930164,4.610787,5.332944,4.249708,1.64685,1.77622,1.582165,4.224819,4.869783,3.902337,,,,,,,
788,3.145495,3.574595,2.930946,4.612391,5.334869,4.251152,1.646599,1.775919,1.581939,4.226524,4.871828,3.903871,,,,,,,
788.5,3.145685,3.574822,2.931116,4.614377,5.337252,4.252939,1.646618,1.775942,1.581956,4.22568,4.870816,3.903112,,,,,,,
789,3.145852,3.575022,2.931266,4.61477,5.337724,4.253293,1.646734,1.776081,1.582061,4.221677,4.866012,3.899509,,,,,,,
789.5,3.14584,3.575008,2.931256,4.61477,5.337724,4.253293,1.647069,1.776483,1.582362,4.222234,4.86668,3.90001,,,,,,,
790,3.145685,3.574822,2.931116,4.616538,5.339846,4.254884,1.647069,1.776483,1.582362,4.22112,4.865344,3.899008,,,,,,,
790.5,3.145863,3.575035,2.931277,4.616538,5.339846,4.254884,1.647069,1.776483,1.582362,4.219474,4.863369,3.897527,,,,,,,
791,3.146242,3.57549,2.931618,4.618586,5.342303,4.256727,1.647081,1.776497,1.582373,4.222234,4.86668,3.90001,,,,,,,
791.5,3.146155,3.575386,2.931539,4.620555,5.344666,4.2585,1.646985,1.776382,1.582286,4.218146,4.861776,3.896332,,,,,,,
792,3.145685,3.574822,2.931116,4.618586,5.342303,4.256727,1.646875,1.77625,1.582188,4.22112,4.865344,3.899008,,,,,,,
792.5,3.146009,3.575211,2.931408,4.61995,5.34394,4.257955,1.647075,1.77649,1.582368,4.223959,4.868751,3.901563,,,,,,,
793,3.145863,3.575035,2.931277,4.621187,5.345424,4.259068,1.647128,1.776554,1.582416,4.221677,4.866012,3.899509,,,,,,,
793.5,3.14584,3.575008,2.931256,4.625161,5.350193,4.262645,1.647081,1.776497,1.582373,4.224819,4.869783,3.902337,,,,,,,
794,3.145763,3.574915,2.931186,4.625161,5.350193,4.262645,1.646985,1.776382,1.582286,4.224819,4.869783,3.902337,,,,,,,
794.5,3.146009,3.575211,2.931408,4.627659,5.353191,4.264893,1.646599,1.775919,1.581939,4.224819,4.869783,3.902337,,,,,,,
795,3.146155,3.575386,2.931539,4.628747,5.354496,4.265872,1.646618,1.775942,1.581956,4.226524,4.871828,3.903871,,,,,,,
795.5,3.146421,3.575705,2.931779,4.630361,5.356433,4.267325,1.646507,1.775808,1.581856,4.226743,4.872092,3.904069,,,,,,,
796,3.146242,3.57549,2.931618,4.631106,5.357327,4.267995,1.646575,1.775889,1.581917,4.227226,4.872671,3.904504,,,,,,,
796.5,3.144627,3.573552,2.930164,4.631106,5.357327,4.267995,1.646578,1.775893,1.58192,4.229302,4.875162,3.906372,,,,,,,
797,3.145061,3.574073,2.930555,4.630573,5.356688,4.267516,1.646575,1.775889,1.581917,4.229302,4.875162,3.906372,,,,,,,
797.5,3.146242,3.57549,2.931618,4.630839,5.357007,4.267755,1.646599,1.775919,1.581939,4.229242,4.875091,3.906318,,,,,,,
798,3.14584,3.575008,2.931256,4.631718,5.358062,4.268546,1.646575,1.775889,1.581917,4.228904,4.874685,3.906014,,,,,,,
798.5,3.146009,3.575211,2.931408,4.632895,5.359474,4.269606,1.646507,1.775808,1.581856,4.228794,4.874553,3.905915,,,,,,,
799,3.14559,3.574708,2.931031,4.635876,5.363051,4.272288,1.646439,1.775727,1.581795,4.228029,4.873635,3.905226,,,,,,,
799.5,3.146242,3.57549,2.931618,4.636248,5.363498,4.272623,1.646575,1.775889,1.581917,4.227375,4.872849,3.904637,,,,,,,
800,3.146198,3.575438,2.931579,4.635453,5.362544,4.271908,1.646575,1.775889,1.581917,4.226954,4.872344,3.904258,,,,,,,
800.5,3.146009,3.575211,2.931408,4.636801,5.364161,4.273121,1.646599,1.775919,1.581939,4.226733,4.87208,3.90406,,,,,,,
801,3.146198,3.575438,2.931579,4.638538,5.366246,4.274684,1.646599,1.775919,1.581939,4.226848,4.872218,3.904164,,,,,,,
801.5,3.146198,3.575438,2.931579,4.639119,5.366943,4.275207,1.646575,1.775889,1.581917,4.226623,4.871948,3.903961,,,,,,,
802,3.146009,3.575211,2.931408,4.640324,5.368389,4.276292,1.646379,1.775655,1.581741,4.226733,4.87208,3.90406,,,,,,,
802.5,3.147039,3.576446,2.932335,4.642499,5.370999,4.278249,1.646329,1.775595,1.581696,4.227375,4.872849,3.904637,,,,,,,
803,3.146377,3.575652,2.931739,4.643125,5.37175,4.278813,1.646239,1.775487,1.581615,4.229302,4.875162,3.906372,,,,,,,
803.5,3.147644,3.577173,2.93288,4.644489,5.373387,4.28004,1.646008,1.77521,1.581407,4.230428,4.876514,3.907385,,,,,,,
804,3.147699,3.577238,2.932929,4.646444,5.375733,4.2818,1.645891,1.77507,1.581302,4.229517,4.87542,3.906565,,,,,,,
804.5,3.149926,3.579912,2.934934,4.645907,5.375088,4.281316,1.646008,1.77521,1.581407,4.229302,4.875162,3.906372,,,,,,,
805,3.149883,3.579859,2.934894,4.646078,5.375294,4.28147,1.645933,1.77512,1.58134,4.227375,4.872849,3.904637,,,,,,,
805.5,3.150031,3.580037,2.935028,4.646639,5.375967,4.281975,1.645975,1.77517,1.581377,4.227375,4.872849,3.904637,,,,,,,
806,3.150031,3.580037,2.935028,4.647168,5.376602,4.282451,1.646125,1.77535,1.581512,4.227226,4.872671,3.904504,,,,,,,
806.5,3.149327,3.579192,2.934394,4.647651,5.377181,4.282886,1.645975,1.77517,1.581377,4.229361,4.875234,3.906425,,,,,,,
807,3.150031,3.580037,2.935028,4.64797,5.377564,4.283173,1.645826,1.774991,1.581243,4.229517,4.87542,3.906565,,,,,,,
807.5,3.150768,3.580921,2.935691,4.648214,5.377857,4.283393,1.64584,1.775008,1.581256,4.229242,4.875091,3.906318,,,,,,,
808,3.151246,3.581495,2.936121,4.648815,5.378578,4.283934,1.645626,1.774751,1.581063,4.229073,4.874888,3.906166,,,,,,,
808.5,3.15275,3.5833,2.937475,4.649837,5.379804,4.284853,1.645726,1.774871,1.581153,4.228794,4.874553,3.905915,,,,,,,
809,3.153757,3.584508,2.938381,4.649436,5.379323,4.284492,1.645626,1.774751,1.581063,4.228684,4.874421,3.905815,,,,,,,
809.5,3.154706,3.585647,2.939236,4.649436,5.379323,4.284492,1.645284,1.77434,1.580755,4.229672,4.875607,3.906705,,,,,,,
810,3.156428,3.587714,2.940785,4.648214,5.377857,4.283393,1.644938,1.773926,1.580444,4.230249,4.876299,3.907224,,,,,,,
810.5,3.157999,3.589599,2.942199,4.647727,5.377272,4.282954,1.644428,1.773313,1.579985,4.233062,4.879674,3.909756,,,,,,,
811,3.157999,3.589599,2.942199,4.648815,5.378578,4.283934,1.644416,1.7733,1.579975,4.23186,4.878232,3.908674,,,,,,,
811.5,3.157999,3.589599,2.942199,4.649427,5.379312,4.284484,1.644816,1.773779,1.580334,4.23186,4.878232,3.908674,,,,,,,
812,3.159351,3.591221,2.943416,4.648214,5.377857,4.283393,1.644628,1.773553,1.580165,4.229788,4.875746,3.906809,,,,,,,
812.5,3.159005,3.590806,2.943104,4.649837,5.379804,4.284853,1.644428,1.773313,1.579985,4.230428,4.876514,3.907385,,,,,,,
813,3.158681,3.590417,2.942813,4.648815,5.378578,4.283934,1.644428,1.773313,1.579985,4.230428,4.876514,3.907385,,,,,,,
813.5,3.158223,3.589868,2.942401,4.64625,5.3755,4.281625,1.644816,1.773779,1.580334,4.230428,4.876514,3.907385,,,,,,,
814,3.15809,3.589708,2.942281,4.646639,5.375967,4.281975,1.644439,1.773327,1.579996,4.229788,4.875746,3.906809,,,,,,,
814.5,3.158357,3.590028,2.942521,4.647574,5.377089,4.282817,1.644816,1.773779,1.580334,4.230428,4.876514,3.907385,,,,,,,
815,3.158223,3.589868,2.942401,4.64797,5.377564,4.283173,1.644628,1.773553,1.580165,4.233953,4.880744,3.910558,,,,,,,
815.5,3.157999,3.589599,2.942199,4.650237,5.380284,4.285213,1.644379,1.773255,1.579941,4.235137,4.882165,3.911624,,,,,,,
816,3.157999,3.589599,2.942199,4.650881,5.381057,4.285793,1.644416,1.7733,1.579975,4.235137,4.882165,3.911624,,,,,,,
816.5,3.158681,3.590417,2.942813,4.650559,5.380671,4.285503,1.644816,1.773779,1.580334,4.235732,4.882879,3.912159,,,,,,,
817,3.159776,3.591731,2.943798,4.649436,5.379323,4.284492,1.644428,1.773313,1.579985,4.236633,4.883959,3.912969,,,,,,,
817.5,3.16074,3.592889,2.944666,4.650559,5.380671,4.285503,1.644877,1.773852,1.580389,4.236645,4.883974,3.91298,,,,,,,
818,3.160429,3.592515,2.944386,4.651052,5.381262,4.285947,1.644877,1.773852,1.580389,4.236814,4.884177,3.913133,,,,,,,
818.5,3.159685,3.591623,2.943717,4.653479,5.384175,4.288131,1.644428,1.773313,1.579985,4.239233,4.88708,3.91531,,,,,,,
819,3.160085,3.592102,2.944077,4.653479,5.384175,4.288131,1.644406,1.773288,1.579966,4.236645,4.883974,3.91298,,,,,,,
819.5,3.159178,3.591013,2.94326,4.654264,5.385117,4.288838,1.644352,1.773222,1.579917,4.236814,4.884177,3.913133,,,,,,,
820,3.159351,3.591221,2.943416,4.655393,5.386472,4.289854,1.644406,1.773288,1.579966,4.239512,4.887415,3.915561,,,,,,,
820.5,3.160464,3.592557,2.944417,4.655043,5.386052,4.289539,1.644112,1.772934,1.5797,4.239973,4.887967,3.915976,,,,,,,
821,3.160865,3.593039,2.944779,4.653479,5.384175,4.288131,1.643967,1.77276,1.57957,4.239512,4.887415,3.915561,,,,,,,
821.5,3.160978,3.593173,2.94488,4.653613,5.384336,4.288252,1.644042,1.77285,1.579638,4.238954,4.886745,3.915059,,,,,,,
822,3.160877,3.593053,2.94479,4.655393,5.386472,4.289854,1.643937,1.772724,1.579543,4.236972,4.884366,3.913274,,,,,,,
822.5,3.161438,3.593725,2.945294,4.656419,5.387703,4.290777,1.643906,1.772688,1.579516,4.236972,4.884366,3.913274,,,,,,,
823,3.160978,3.593173,2.94488,4.656413,5.387696,4.290772,1.643676,1.772412,1.579309,4.236972,4.884366,3.913274,,,,,,,
823.5,3.162114,3.594537,2.945903,4.660789,5.392947,4.29471,1.64346,1.772152,1.579114,4.236645,4.883974,3.91298,,,,,,,
824,3.162321,3.594786,2.946089,4.659377,5.391252,4.293439,1.643257,1.771908,1.578931,4.236814,4.884177,3.913133,,,,,,,
824.5,3.162321,3.594786,2.946089,4.658732,5.390478,4.292859,1.64297,1.771564,1.578673,4.236814,4.884177,3.913133,,,,,,,
825,3.161852,3.594223,2.945667,4.659377,5.391252,4.293439,1.643012,1.771614,1.578711,4.236633,4.883959,3.912969,,,,,,,
825.5,3.160731,3.592877,2.944658,4.658588,5.390306,4.292729,1.642495,1.770994,1.578245,4.236633,4.883959,3.912969,,,,,,,
826,3.160598,3.592717,2.944538,4.664698,5.397638,4.298228,1.643054,1.771665,1.578749,4.236633,4.883959,3.912969,,,,,,,
826.5,3.160731,3.592877,2.944658,4.666197,5.399436,4.299577,1.64346,1.772152,1.579114,4.235765,4.882919,3.912189,,,,,,,
827,3.160429,3.592515,2.944386,4.666118,5.399342,4.299506,1.643676,1.772412,1.579309,4.236657,4.883989,3.912991,,,,,,,
827.5,3.160429,3.592515,2.944386,4.666145,5.399374,4.299531,1.64346,1.772152,1.579114,4.236972,4.884366,3.913274,,,,,,,
828,3.16074,3.592889,2.944666,4.666118,5.399342,4.299506,1.643676,1.772412,1.579309,4.236814,4.884177,3.913133,,,,,,,
828.5,3.160802,3.592962,2.944721,4.666118,5.399342,4.299506,1.643012,1.771614,1.578711,4.240551,4.888661,3.916496,,,,,,,
829,3.160731,3.592877,2.944658,4.665057,5.398068,4.298551,1.643257,1.771908,1.578931,4.240817,4.888981,3.916735,,,,,,,
829.5,3.160085,3.592102,2.944077,4.665057,5.398068,4.298551,1.64297,1.771564,1.578673,4.239586,4.887504,3.915628,,,,,,,
830,3.159595,3.591514,2.943636,4.665277,5.398332,4.298749,1.642413,1.770895,1.578172,4.24146,4.889752,3.917314,,,,,,,
830.5,3.159351,3.591221,2.943416,4.666145,5.399374,4.299531,1.642128,1.770553,1.577915,4.241884,4.890261,3.917695,,,,,,,
831,3.157999,3.589599,2.942199,4.666283,5.39954,4.299655,1.642128,1.770553,1.577915,4.241884,4.890261,3.917695,,,,,,,
831.5,3.157775,3.58933,2.941998,4.666341,5.399609,4.299707,1.642115,1.770538,1.577904,4.242308,4.890769,3.918077,,,,,,,
832,3.157909,3.58949,2.942118,4.670887,5.405064,4.303798,1.642314,1.770777,1.578083,4.241884,4.890261,3.917695,,,,,,,
832.5,3.157999,3.589599,2.942199,4.669914,5.403897,4.302923,1.642115,1.770538,1.577904,4.241884,4.890261,3.917695,,,,,,,
833,3.157999,3.589599,2.942199,4.668851,5.402621,4.301966,1.642115,1.770538,1.577904,4.24086,4.889033,3.916774,,,,,,,
833.5,3.157999,3.589599,2.942199,4.668912,5.402694,4.302021,1.64156,1.769872,1.577404,4.242308,4.890769,3.918077,,,,,,,
834,3.15809,3.589708,2.942281,4.670887,5.405064,4.303798,1.641496,1.769795,1.577346,4.243834,4.892601,3.919451,,,,,,,
834.5,3.158357,3.590028,2.942521,4.671407,5.405688,4.304266,1.641313,1.769575,1.577181,4.244574,4.893488,3.920116,,,,,,,
835,3.158223,3.589868,2.942401,4.67136,5.405632,4.304224,1.640588,1.768706,1.576529,4.245386,4.894463,3.920847,,,,,,,
835.5,3.157999,3.589599,2.942199,4.672319,5.406783,4.305087,1.64055,1.76866,1.576495,4.243834,4.892601,3.919451,,,,,,,
836,3.157775,3.58933,2.941998,4.673062,5.407674,4.305756,1.64055,1.76866,1.576495,4.244176,4.893011,3.919758,,,,,,,
836.5,3.15708,3.588496,2.941372,4.673258,5.40791,4.305932,1.640512,1.768614,1.576461,4.244176,4.893011,3.919758,,,,,,,
837,3.157535,3.589042,2.941782,4.671781,5.406137,4.304603,1.640176,1.768212,1.576159,4.243834,4.892601,3.919451,,,,,,,
837.5,3.157535,3.589042,2.941782,4.672155,5.406586,4.30494,1.640125,1.76815,1.576112,4.242909,4.891491,3.918618,,,,,,,
838,3.157535,3.589042,2.941782,4.671407,5.405688,4.304266,1.640125,1.76815,1.576112,4.244574,4.893488,3.920116,,,,,,,
838.5,3.157909,3.58949,2.942118,4.672593,5.407112,4.305334,1.640072,1.768086,1.576065,4.243074,4.891689,3.918767,,,,,,,
839,3.157999,3.589599,2.942199,4.672593,5.407112,4.305334,1.639956,1.767948,1.575961,4.244176,4.893011,3.919758,,,,,,,
839.5,3.158357,3.590028,2.942521,4.673258,5.40791,4.305932,1.639884,1.767861,1.575896,4.245386,4.894463,3.920847,,,,,,,
840,3.158681,3.590417,2.942813,4.675033,5.41004,4.30753,1.639762,1.767715,1.575786,4.247151,4.896581,3.922436,,,,,,,
840.5,3.159351,3.591221,2.943416,4.675256,5.410307,4.30773,1.639756,1.767708,1.575781,4.244972,4.893966,3.920474,,,,,,,
841,3.160464,3.592557,2.944417,4.674974,5.409969,4.307477,1.639762,1.767715,1.575786,4.244574,4.893488,3.920116,,,,,,,
841.5,3.160802,3.592962,2.944721,4.675591,5.410709,4.308032,1.639823,1.767788,1.575841,4.245685,4.894822,3.921117,,,,,,,
842,3.16074,3.592889,2.944666,4.677224,5.412669,4.309502,1.639823,1.767788,1.575841,4.247982,4.897578,3.923183,,,,,,,
842.5,3.160598,3.592717,2.944538,4.679225,5.41507,4.311303,1.639756,1.767708,1.575781,4.249018,4.898821,3.924116,,,,,,,
843,3.161078,3.593294,2.94497,4.677523,5.413028,4.309771,1.639762,1.767715,1.575786,4.249018,4.898821,3.924116,,,,,,,
843.5,3.161852,3.594223,2.945667,4.677224,5.412669,4.309502,1.639823,1.767788,1.575841,4.24932,4.899184,3.924388,,,,,,,
844,3.161797,3.594157,2.945617,4.677399,5.412879,4.309659,1.639762,1.767715,1.575786,4.249018,4.898821,3.924116,,,,,,,
844.5,3.160865,3.593039,2.944779,4.677523,5.413028,4.309771,1.639756,1.767708,1.575781,4.249803,4.899763,3.924822,,,,,,,
845,3.160802,3.592962,2.944721,4.679452,5.415342,4.311507,1.639762,1.767715,1.575786,4.252176,4.902611,3.926958,,,,,,,
845.5,3.160854,3.593024,2.944768,4.680198,5.416238,4.312178,1.639762,1.767715,1.575786,4.253571,4.904285,3.928214,,,,,,,
846,3.160978,3.593173,2.94488,4.680244,5.416293,4.31222,1.63975,1.767701,1.575775,4.253689,4.904427,3.928321,,,,,,,
846.5,3.160598,3.592717,2.944538,4.679678,5.415614,4.31171,1.639762,1.767715,1.575786,4.256256,4.907507,3.93063,,,,,,,
847,3.160464,3.592557,2.944417,4.681706,5.418047,4.313535,1.639762,1.767715,1.575786,4.253808,4.90457,3.928427,,,,,,,
847.5,3.16075,3.5929,2.944675,4.683328,5.419994,4.314995,1.639823,1.767788,1.575841,4.253689,4.904427,3.928321,,,,,,,
848,3.16074,3.592889,2.944666,4.683388,5.420066,4.315049,1.639762,1.767715,1.575786,4.253496,4.904195,3.928147,,,,,,,
848.5,3.160865,3.593039,2.944779,4.683168,5.419802,4.314851,1.639888,1.767866,1.575899,4.252176,4.902611,3.926958,,,,,,,
849,3.161852,3.594223,2.945667,4.683218,5.419862,4.314896,1.639884,1.767861,1.575896,4.252176,4.902611,3.926958,,,,,,,
849.5,3.160877,3.593053,2.94479,4.681706,5.418047,4.313535,1.639762,1.767715,1.575786,4.253689,4.904427,3.928321,,,,,,,
850,3.160854,3.593024,2.944768,4.683218,5.419862,4.314896,1.63975,1.767701,1.575775,4.253689,4.904427,3.928321,,,,,,,
850.5,3.160865,3.593039,2.944779,4.681706,5.418047,4.313535,1.63975,1.767701,1.575775,4.253496,4.904195,3.928147,,,,,,,
851,3.161797,3.594157,2.945617,4.683168,5.419802,4.314851,1.63975,1.767701,1.575775,4.254921,4.905905,3.929429,,,,,,,
851.5,3.161907,3.594289,2.945717,4.680221,5.416265,4.312199,1.639823,1.767788,1.575841,4.254921,4.905905,3.929429,,,,,,,
852,3.162348,3.594817,2.946113,4.683328,5.419994,4.314995,1.63971,1.767652,1.575739,4.254921,4.905905,3.929429,,,,,,,
852.5,3.164092,3.59691,2.947683,4.68548,5.422576,4.316932,1.639762,1.767715,1.575786,4.256034,4.907241,3.930431,,,,,,,
853,3.166405,3.599686,2.949765,4.683638,5.420366,4.315274,1.639762,1.767715,1.575786,4.25784,4.909408,3.932056,,,,,,,
853.5,3.166224,3.599468,2.949601,4.683218,5.419862,4.314896,1.639756,1.767708,1.575781,4.256959,4.90835,3.931263,,,,,,,
854,3.167578,3.601093,2.95082,4.683328,5.419994,4.314995,1.639562,1.767474,1.575606,4.25784,4.909408,3.932056,,,,,,,
854.5,3.168365,3.602037,2.951528,4.683328,5.419994,4.314995,1.639545,1.767454,1.57559,4.25784,4.909408,3.932056,,,,,,,
855,3.168817,3.60258,2.951935,4.683583,5.4203,4.315225,1.639331,1.767197,1.575398,4.256477,4.907772,3.930829,,,,,,,
855.5,3.170591,3.604709,2.953532,4.683586,5.420303,4.315227,1.639305,1.767166,1.575375,4.256959,4.90835,3.931263,,,,,,,
856,3.170407,3.604489,2.953366,4.683638,5.420366,4.315274,1.639249,1.767099,1.575324,4.257441,4.908929,3.931696,,,,,,,
856.5,3.171829,3.606195,2.954646,4.685924,5.423109,4.317332,1.639107,1.766928,1.575196,4.257441,4.908929,3.931696,,,,,,,
857,3.1732,3.60784,2.95588,4.685924,5.423109,4.317332,1.638767,1.766521,1.574891,4.25824,4.909888,3.932416,,,,,,,
857.5,3.172989,3.607587,2.95569,4.688523,5.426228,4.319671,1.63873,1.766476,1.574857,4.260493,4.912592,3.934444,,,,,,,
858,3.172618,3.607142,2.955356,4.685924,5.423109,4.317332,1.638604,1.766325,1.574744,4.260929,4.913114,3.934836,,,,,,,
858.5,3.170882,3.605059,2.953794,4.686208,5.42345,4.317587,1.638469,1.766163,1.574622,4.259797,4.911756,3.933817,,,,,,,
859,3.170591,3.604709,2.953532,4.686491,5.423789,4.317842,1.638073,1.765688,1.574266,4.26056,4.912672,3.934504,,,,,,,
859.5,3.170591,3.604709,2.953532,4.687134,5.424561,4.318421,1.638154,1.765785,1.574339,4.259797,4.911756,3.933817,,,,,,,
860,3.169655,3.603586,2.95269,4.68815,5.42578,4.319335,1.638437,1.766124,1.574593,4.25865,4.91038,3.932785,,,,,,,
860.5,3.169462,3.603355,2.952516,4.687134,5.424561,4.318421,1.638234,1.765881,1.574411,4.25784,4.909408,3.932056,,,,,,,
861,3.167042,3.600451,2.950338,4.688523,5.426228,4.319671,1.638239,1.765887,1.574415,4.258733,4.91048,3.93286,,,,,,,
861.5,3.166456,3.599747,2.94981,4.688783,5.42654,4.319905,1.638338,1.766005,1.574504,4.258692,4.91043,3.932823,,,,,,,
862,3.166224,3.599468,2.949601,4.687777,5.425332,4.318999,1.638073,1.765688,1.574266,4.259797,4.911756,3.933817,,,,,,,
862.5,3.167838,3.601405,2.951054,4.689043,5.426852,4.320139,1.638062,1.765675,1.574256,4.25784,4.909408,3.932056,,,,,,,
863,3.167042,3.600451,2.950338,4.689414,5.427297,4.320473,1.638062,1.765675,1.574256,4.258692,4.91043,3.932823,,,,,,,
