"FSC-A", "FSC-H", "SSC-A", "FL-A", "PE-A", "PerCP-A", "Cy55PerCP-A", "Cy7PE-A", "APC-A", "Alexa700-A", "Cy7APC-A", "PacB-A", "AmCy-A", "QDot605-A", "BUV395-A", "BUV737-A", "BUV496-A", "Time", "Comp-FL-A", "Comp-PE-A", "Comp-PerCP-A", "Comp-Cy55PerCP-A", "Comp-Cy7PE-A", "Comp-APC-A", "Comp-Alexa700-A", "Comp-Cy7APC-A", "Comp-PacB-A", "Comp-AmCy-A", "Comp-QDot605-A", "Comp-BUV395-A", "Comp-BUV737-A", "Comp-BUV496-A", "Event #"
174853,141677,145029,481.74,218.24,115.94,254.82,-5.58,168.96,233.6,-36.48,899.57,2158.4,1317.05,1116.16,487.68,49008.6,138.359,474.181,95.1489,104.063,-15.8951,-26.8625,168.901,229.106,-55.9953,765.254,1722.19,284.956,268.526,-391.49,42543.1,65585
234235,171028,155955,618.76,120.28,74.4,416.64,86.18,357.12,151.04,-55.68,1260.25,3197.13,1426.39,1700.48,752.64,80559.4,138.375,606.709,-36.2493,59.9614,285.833,30.1129,351.841,51.3423,-61.5636,1058.05,2613.29,55.356,311.545,-502.387,70824.4,65600
196701,152932,143345,494.14,158.1,167.4,450.74,13.02,236.16,177.92,46.08,840.64,2760.48,1322.02,1431.68,544.64,67642.9,138.383,485.209,3.74355,159.336,95.3795,-38.0382,232.399,184.182,53.9986,656.393,2377.79,-81.6438,284.632,-686.667,58887.9,65604
220224,145368,144744,381.92,117.8,134.54,757.64,301.94,100.48,356.48,-14.72,767.51,2351.52,1050.09,516.48,56.32,11129,138.412,369.984,40.4335,107.664,514.255,196.567,89.796,367.786,-73.8856,609.638,1992.87,-100.632,443.357,-581.592,3769.55,65622
208804,168743,223215,574.74,124,155.62,329.84,57.04,319.36,168.32,120.96,1613.83,4421.17,1995.1,1258.88,708.48,43034.9,138.429,562.658,-9.97813,152.458,-28.2308,23.1899,317.765,42.8287,106.067,1331.76,3697.33,-48.611,682.363,-245.447,29280.7,65634
166451,126298,199179,587.14,258.54,132.06,453.22,73.78,-23.04,93.44,141.44,1292.2,3486.1,1819.73,1282.56,526.08,60990.7,138.442,576.274,112.884,111.431,173.461,20.3421,-29.5942,181.445,152.312,1068.32,2890.19,203.214,296.129,-552.893,50227.5,65640
201121,151484,138839,587.14,125.86,76.26,342.24,104.16,80.64,-103.04,97.28,1235.4,3385.28,1870.14,1159.68,529.28,37143.7,138.448,576.76,16.0166,62.5319,166.83,62.5269,75.6009,-140.817,125.607,1019,2827.75,376.236,652.347,-214.262,26555.5,65643
191166,148823,183183,386.88,220.72,117.18,610.08,94.24,535.68,236.16,94.72,1037.31,2534.7,991.87,1306.88,525.44,55959.7,138.463,372.131,106.401,87.8599,417.887,9.2098,525.852,40.1935,78.3603,877.311,2058.06,-181.973,375.202,-547.817,48232.6,65650
193744,150461,216112,466.86,183.52,158.1,373.24,137.02,244.48,80.64,76.8,1098.37,2484.29,1329.12,1085.44,321.28,52725.1,138.47,456.847,47.6615,148.555,22.6945,100.338,241.918,87.1677,90.293,946.44,1964.22,124.493,219.138,-682.664,45309.5,65654
223844,145915,245583,894.04,448.88,419.74,922.56,301.94,768.64,391.04,97.28,1681.28,4646.24,2839.29,2138.88,948.48,71795.8,138.484,872.773,190.613,395.602,-44.9235,214.229,766.48,188.414,62.3414,1383.58,3856.5,298.791,1038.54,-963.178,57343.7,65664
207900,166428,132452,252.96,214.52,81.22,292.64,-15.5,83.2,44.8,56.96,1097.66,2630.55,1425.68,1215.36,363.52,43859.8,138.486,243.758,133.204,62.7969,125.588,-48.7151,79.1092,62.1578,78.9679,934.387,2133.54,245.342,523.465,-437.847,35841.6,65665
160397,135552,164921,874.82,199.02,158.1,639.84,147.56,474.24,234.24,-82.56,1589.69,3605.38,2241.47,891.52,280.32,19031.7,138.522,858.098,58.268,131.981,282.757,73.0946,469.116,66.522,-106.432,1368.58,2840.05,614.895,748.49,-493.256,8254.67,65676
247363,160202,225632,602.02,158.1,171.12,348.44,107.88,174.08,25.6,92.16,1221.2,3872.34,1645.07,1575.04,622.08,78078.7,138.571,592.413,-19.0562,169.204,-19.1077,72.7244,172.024,69.1414,120.75,966.055,3331,-233.544,301.114,-702.761,65818.9,65690
189609,130585,179856,582.8,172.36,414.16,676.42,56.42,-17.92,8.96,21.12,1342.61,3607.51,1410.77,1475.2,522.88,66144.6,138.574,575.124,-54.3674,427.263,-259.974,-3.5645,-16.0012,240.52,82.4666,1113.42,2979.31,-674.861,431.83,-1090.76,55045.5,65692
198560,153133,244568,639.84,109.74,104.78,316.2,186,431.36,232.96,36.48,1562.71,4584.47,2205.26,1356.16,405.12,51801,138.579,625.91,-27.426,96.3555,90.8198,151.661,428.583,121.768,13.7105,1265.04,3887.41,158.043,636.343,-607.155,37432.4,65696
194505,151484,150465,859.32,260.4,220.1,376.34,76.26,128.64,112,25.6,1218.36,3562.78,1579.04,1345.92,309.76,56394.9,138.644,850.195,64.5374,213.288,-103.736,44.7342,128.664,215.132,49.7196,987.047,2981.06,-225.346,478.328,-861.018,45285.7,65725
82442.1,74493,86043.6,320.54,44.64,0.62,53.94,81.22,206.08,199.04,264.32,351.45,1326.99,765.38,246.4,208,2771.84,138.659,315.571,10.185,-5.8356,44.4998,72.485,201.992,61.0961,219.669,260.63,1163.81,197.86,261.21,82.1339,-1586.99,65734
159991,140219,125706,448.26,164.92,17.98,159.96,93.62,216.32,192,-7.68,934.36,2347.97,1065.71,888.96,215.04,28485.8,138.715,439.604,90.7045,0.408036,147.274,72.5629,213.466,123.601,-33.962,786.398,1909.05,95.4848,468.203,-297.062,21318.1,65763
141860,118521,141654,473.06,226.3,221.34,588.38,125.86,436.48,74.24,102.4,418.19,1621.64,1068.55,247.04,157.44,7135.36,138.754,462.598,122.184,202.408,98.3176,61.0383,432.411,-69.8382,107.529,307.17,1427.13,36.0629,244.181,-423.427,1843.94,65779
159546,131609,115264,305.04,101.06,51.46,-29.76,32.86,167.68,197.76,-67.84,634.03,2132.84,1020.98,883.84,272.64,36654.7,138.772,300.979,21.775,52.8865,-154.249,46.8435,171.253,191.547,-90.6873,492.632,1849.79,30.0604,289.46,-313.771,29892.5,65788
230209,163393,120958,327.98,132.68,78.74,698.12,8.06,313.6,237.44,83.84,884.66,2521.92,1246.76,768,364.8,18170.9,138.777,314.466,73.3647,46.131,579.749,-95.1441,300.772,68.3713,60.5065,718.947,2126.7,111.522,570.119,-251.911,10244.8,65791
226677,167608,151385,719.82,172.98,340.38,773.14,228.78,219.52,26.88,3.2,1509.46,3658.63,2019.24,667.52,199.68,19728.6,138.784,706.404,-0.758355,334.548,-12.5666,151.243,217.811,66.1633,29.8992,1282.29,2945.4,65.6857,544.013,-810.016,8647.77,65797
178980,136105,228580,759.5,285.82,51.46,352.78,55.18,263.04,-33.28,-12.8,1035.18,3243.28,985.48,944.64,210.56,34937.6,138.874,747.947,170.286,20.0092,328.151,2.1954,256.659,-118.683,15.5614,820.989,2773.48,-455.563,486.884,-417.934,24650.4,65826
168676,129871,165209,599.54,201.5,238.7,474.92,-35.34,389.12,159.36,-8.32,1016.72,2833.61,1504.49,983.04,442.88,45087.4,138.888,589.516,41.2301,232.68,-67.9835,-79.3513,389.221,95.5999,4.58235,834.896,2356.73,-12.2571,289.511,-608.915,36327.7,65834
239228,159164,196897,654.1,396.18,310.62,820.26,50.84,611.84,131.2,138.24,1245.34,3177.25,2317.44,647.68,330.88,17154.6,138.907,636.265,247.889,277.859,105.854,-33.7887,606.519,-71.7276,153.721,1045.19,2595,559.572,546.246,-599.563,7371.37,65844
206189,158904,213104,512.12,202.74,447.02,944.88,238.08,340.48,209.92,-68.48,1388.76,3292.98,1890.73,1375.36,604.16,62400,138.907,498.399,-19.2729,447.091,-87.2545,146.262,340.541,268.684,-61.177,1185.1,2635.16,-66.9128,379.966,-1108.51,52545.6,65846
245421,161944,239944,380.68,65.72,303.18,536.92,96.1,555.52,535.68,49.28,1192.8,3268.84,1614.54,1544.32,636.8,55725.4,138.917,369.527,-102.815,313.855,-170.314,47.9841,556.648,429.513,-7.93463,983.496,2713.5,-160.335,649.042,-797.924,45633.4,65854
224983,178144,241116,510.88,132.68,88.04,272.8,-96.72,595.2,136.32,4.48,1516.56,3415.81,1932.62,1182.08,292.48,29601.3,138.968,497.368,37.0828,75.0915,71.4728,-123.619,593.3,-89.9681,19.06,1309.49,2715.78,462.112,833.88,-425.825,19300.3,65869
234847,163352,167391,639.84,200.26,146.94,639.84,125.24,552.32,275.2,-3.84,948.56,3216.3,1673.47,1253.76,396.8,65274.2,138.977,624.969,42.2151,122.186,358.615,43.8137,544.47,142.736,-17.8629,731.649,2789.16,114.351,195.588,-826.188,55060.8,65873
234922,185301,237241,644.18,215.14,285.82,1128.4,175.46,390.4,117.76,-24.32,1741.63,4523.41,2592.21,1662.08,716.8,54426.9,138.988,623.73,37.3262,255.199,511.044,34.8855,379.081,18.3184,-7.48094,1453.86,3731.71,362.209,904.073,-791.904,40481,65876
212840,133230,119640,403.62,142.6,109.74,58.9,66.96,302.72,193.92,-133.12,939.33,2571.62,1075.65,1392,586.88,69539.8,138.995,397.394,5.87941,113.236,-191.136,73.5108,307.722,166.067,-149.944,775.844,2141.03,-146.162,176.776,-475.482,61666,65879
200491,159959,164874,495.38,1.86,148.18,118.42,135.78,236.16,-66.56,-37.76,945.01,2462.28,1158.01,1107.84,455.68,38990.1,139.013,490.086,-127.135,163.796,-249.243,137.139,240.963,-100.117,-13.8402,791.605,2024.06,-55.4997,514.582,-358.398,31392.4,65887
139523,121017,129254,395.56,216.38,143.84,557.38,42.78,234.24,97.28,21.12,954.95,2749.83,1701.16,1014.4,386.56,28303.4,139.04,383.657,121.719,119.559,245.396,-24.1446,228.273,25.6113,28.708,776.305,2320.64,349.007,645.454,-409.028,19656.2,65900
162711,131729,129852,407.34,155,181.66,312.48,65.1,200.96,-45.44,-16.64,789.52,2360.04,967.73,1390.08,578.56,57979.5,139.051,400.641,13.3645,181.399,-87.6927,37.2425,201.933,-43.3982,19.326,636.784,2003.83,-291.038,420.517,-516.378,50541.4,65905
217370,161728,178770,921.94,140.12,128.96,539.4,128.96,278.4,62.72,2.56,1677.73,4506.37,2267.74,2369.28,567.04,91813.8,139.068,907.252,-72.4954,114.918,283.305,63.1863,271.364,85.9046,42.7616,1389.5,3723.33,271.949,876.415,-1046.8,77856.7,65913
188995,156452,155643,495.38,177.32,207.7,230.64,-22.94,363.52,194.56,-11.52,1065,3169.44,1409.35,681.6,222.72,21860.5,139.073,487.237,57.4536,208.992,-246.876,-33.3216,367.528,129.08,-13.8847,860.065,2685.38,-235.014,464.249,-481.825,11931.5,65917
228745,174275,155167,981.46,304.42,80.6,133.92,-44.64,211.2,80,109.44,1117.54,3172.28,1948.24,634.88,104.32,10744.3,139.108,971.945,178.613,59.541,-62.2623,-48.9446,210.369,15.4035,119.466,913.35,2628.51,508.257,628.048,-271.075,823.362,65938
189633,158904,152144,326.74,115.32,41.54,474.92,91.76,572.16,155.52,108.8,1005.36,2480.74,1324.15,1290.24,518.4,50483.8,139.149,312.408,30.4631,16.6945,423.71,22.7149,562.446,-96.0226,98.3727,849.043,2030.1,288.163,467.246,-378.332,42853.4,65958
183013,122260,232523,1049.66,473.06,374.48,1098.64,171.74,732.8,648.96,300.8,1657.85,4737.83,3601.83,1132.8,331.52,30131.2,139.205,1025.36,256.133,331.017,225.879,55.3759,722.134,455.386,235.588,1348.76,3941.46,1099.43,850.291,-1055.84,15350.8,65980
175664,142188,121787,663.4,102.92,151.9,277.76,-2.48,257.28,145.92,33.28,1140.97,3094.18,1621.64,775.68,462.08,25217.3,139.259,654.991,-25.1748,151.519,-90.6451,-25.8134,257.938,61.2884,24.2194,944.064,2558.82,138.309,467.591,-218.29,15652,66008
153253,126232,141606,329.22,178.56,317.44,274.66,82.46,440.96,110.72,123.52,915.9,2352.94,1454.79,636.8,58.88,14105,139.263,321.506,52.7754,328.829,-496.187,82.1936,447.389,71.6807,144.738,770.253,1925.22,3.81576,550.026,-748.407,6840.88,66012
186096,149353,139225,461.28,93,158.72,192.82,-50.84,129.92,324.48,76.16,659.59,1951.79,1251.73,431.36,66.56,10734.7,139.27,456.871,-4.37518,162.824,-201.226,-58.7045,131.59,356.58,48.1432,532.315,1624.28,209.053,333.375,-435.656,4664.31,66015
227943,151252,218215,553.66,194.68,188.48,594.58,12.4,308.48,1.28,132.48,1089.14,2984.84,1664.24,1784.32,590.72,69488.6,139.304,541.438,29.5146,173.038,190.964,-57.0301,301.51,-35.2619,183.02,897.447,2483.06,172.829,639.69,-775.557,60147.8,66024
206250,154884,149866,223.2,-21.7,35.96,53.94,8.06,228.48,-0.64,14.72,690.12,2011.43,1006.78,643.84,352.64,28063.4,139.329,218.274,-79.394,41.1239,-42.1905,5.20626,229.066,-92.4269,22.2402,560.787,1714.94,124.342,224.488,-100.39,21741.5,66037
164628,128166,139821,237.46,179.18,243.66,565.44,104.16,33.92,-45.44,138.24,734.14,1630.87,1268.77,873.6,360.32,37852.2,139.333,229.658,60.8956,236.271,-6.0841,47.9561,30.4566,43.7906,178.006,634.876,1284.02,268.333,255.612,-617.174,32953.7,66039
154731,132500,100327,520.18,146.32,89.28,471.82,70.68,138.24,56.96,-107.52,879.69,2152.01,1300.01,428.16,220.16,9384.32,139.334,510.488,67.8792,67.3086,282.831,10.58,133.713,-0.418501,-110.656,744.601,1734.82,321.096,379.535,-194.609,2869.79,66040
191016,151729,132568,324.26,144.46,58.9,353.4,163.06,260.48,190.72,-43.52,1043.7,2578.72,1226.17,1167.36,484.48,49481.6,139.356,313.434,53.4906,40.7402,250.025,116.177,255.954,111.595,-72.0909,881.565,2103.69,114.57,347.453,-368.254,41655.5,66049
145956,120073,146991,354.02,164.3,478.02,1112.9,296.98,371.2,-26.24,-76.8,991.16,2602.15,1459.05,1026.56,868.48,48089,139.356,340.705,-33.3387,476.846,14.3437,178.523,369.976,-72.2288,-51.0021,826.801,2153.44,-296.115,281.745,-695.242,40112,66050
173511,142648,155028,407.34,98.58,-14.88,493.52,111.6,216.32,207.36,-10.24,1275.16,3368.95,1784.23,1241.6,407.68,52407,139.37,393.334,18.701,-44.7303,577.637,34.5409,204.893,129.134,-33.1919,1058.48,2798.82,467.616,415.712,-432.699,42035.9,66059
156582,130180,94478.7,492.28,186,60.14,29.76,129.58,155.52,123.52,-46.72,648.94,1992.97,1238.24,932.48,68.48,22550.4,139.371,486.548,99.0855,51.5107,-117.409,138.959,157.972,130.426,-56.3679,519.077,1681.27,302.321,623.616,-432.488,16253.2,66062
197518,150729,169523,513.98,210.8,122.76,526.38,99.82,437.12,165.12,44.16,802.3,2220.88,1277.29,1165.44,472.32,47196.2,139.39,501.637,87.9642,98.5518,279.948,33.6832,430.52,16.7244,36.1877,658.447,1844.53,196.399,389.354,-484.04,40287.9,66068
151082,105805,84196,112.84,-10.54,-13.02,-57.66,28.52,12.16,-39.68,-32.64,364.94,1208.42,374.17,58.24,122.88,3814.4,139.412,111.412,-21.4474,-10.7406,-26.5734,35.1008,13.4154,-64.9791,-34.0183,285.444,1060.01,-122.098,55.765,108.998,-33.0315,66077
149754,121469,127696,606.36,257.92,172.98,451.36,150.66,385.92,155.52,-34.56,831.41,2517.66,1331.25,1126.4,451.84,46136.3,139.427,595.323,112.32,154.827,78.691,103.221,384.135,63.6168,-43.7739,666.533,2127.07,23.665,390.52,-537.385,38240.9,66079
227156,177831,157620,346.58,89.9,145.08,-0.62,58.28,278.4,3.84,53.76,1333.38,3757.32,1693.35,1386.88,238.08,43518.1,139.494,339.173,-22.7753,157.466,-348.245,78.7393,283.527,5.35502,89.5211,1094.46,3170.75,-94.116,801.699,-655.808,31727.6,66096
202654,158416,175984,368.9,169.26,218.86,186,35.96,389.12,161.92,24.96,1301.43,3491.78,1510.88,1865.6,580.48,71032.3,139.507,360.139,9.11839,227.534,-317.145,34.4811,393.692,140.255,40.7835,1081.13,2903.49,-258.466,707.114,-784.512,60212,66104
201111,148641,182336,788.02,193.44,104.16,208.32,112.22,248.96,-138.24,-35.84,971.28,2514.82,1283.68,1063.68,377.6,47388.8,139.732,779.638,41.843,94.6451,-22.4827,96.0532,249.396,-179.232,6.0688,813.42,2049.66,113.943,313.757,-426.64,39669.1,66192
135481,118196,92257.2,350.92,197.16,147.56,276.52,-27.9,255.36,184.32,6.4,658.17,1669.92,675.21,402.56,136.32,10509.4,139.745,344.299,118.592,137.179,-40.4844,-54.3103,255.407,122.936,-3.72202,553.143,1353.98,-228.431,303.307,-317.935,5420.86,66199
156759,125196,128915,502.82,237.46,169.88,598.92,153.14,212.48,14.72,10.24,822.18,1883.63,1667.79,337.28,44.8,7384.96,139.757,491.107,143.476,143.435,204.383,87.4354,207.297,-19.1558,25.2846,705.924,1485.93,678.946,336.149,-487.802,1728.79,66204
227339,163724,100101,239.32,49.6,-12.4,257.92,89.28,42.88,74.24,-17.28,1026.66,2397.67,875.43,1159.68,166.4,29649.3,139.76,231.033,3.8589,-28.0049,339.249,45.8555,36.2059,79.5186,-14.7413,877.924,1929.62,-42.162,731.513,-387.867,22356.4,66207
169194,125837,238451,608.22,247.38,122.14,279.62,117.18,268.16,87.68,-25.6,521.85,2499.91,1530.76,199.04,241.92,8840.32,139.763,599.778,152.323,103.894,-4.91503,92.499,268.398,-17.4293,-43.06,347.015,2275.75,225.764,191.768,-126.346,591.002,66208
216919,159956,157620,525.76,70.68,339.76,273.42,47.74,169.6,79.36,145.28,1265.22,3474.74,2089.53,1228.8,469.76,34659.8,139.764,519.692,-104.398,366.593,-586.259,50.5403,177.031,151.085,172.863,1045.82,2886.03,148.436,786.906,-665.637,23827.2,66210
176614,133389,170789,595.2,177.94,130.82,391.84,134.54,99.84,26.24,56.32,1088.43,2830.06,1452.66,1518.08,711.68,68112,139.775,585.85,20.435,119.938,103.211,90.4677,96.1984,44.916,68.3277,908.94,2319.95,122.688,354.064,-453.404,59420.1,66216
195075,136481,120385,735.94,115.32,94.86,361.46,-29.76,380.8,288.64,-58.24,1042.28,2549.61,1244.63,505.6,295.68,16460.8,139.802,725.953,4.00831,81.3892,159.35,-74.2315,378.175,132.092,-94.5666,882.352,2039.8,108.18,325.18,-203.884,8786.7,66230
182998,142704,91063.1,580.32,137.02,136.4,151.9,48.36,224,179.2,-32.64,683.02,2164.08,1106.89,586.24,225.92,25827.2,139.833,574.898,18.3754,136.765,-171.179,43.6134,227.097,159.014,-48.344,540.829,1835.37,-5.34902,213.633,-370.386,19043.9,66249
193139,128033,229464,760.74,401.76,410.44,1086.24,286.44,217.6,163.2,56.32,1522.95,3983.1,2192.48,1565.44,729.6,58602.2,139.845,743.286,173.07,383.284,174.469,166.765,211.171,206.123,61.7392,1269.3,3263.79,-31.4611,681.388,-938.512,46367.8,66258
159296,124184,177192,1047.18,352.78,185.38,132.06,96.72,316.8,187.52,119.04,975.54,3464.09,1647.91,911.36,319.36,26697,139.853,1038.46,175.234,174.829,-294.831,101.043,320.299,120.395,103.389,743.793,2992.61,-133.618,609.304,-402.714,15564.7,66264
184850,140308,144879,422.84,146.94,104.16,221.96,81.22,289.28,67.84,16,870.46,2105.86,1218.36,1333.76,400,47372.8,139.864,414.677,33.1326,97.2083,-16.5557,62.9818,288.742,12.3104,27.1283,740.174,1694.35,223.288,547.92,-489.487,40945.9,66270
178553,135517,161370,339.76,156.24,89.9,249.86,79.98,219.52,-86.4,8.96,760.41,2068.94,1011.75,1374.72,556.8,54044.8,139.917,332.063,49.8923,80.0474,61.3771,53.0137,217.779,-141.742,41.7102,628.95,1728.42,26.4307,461.227,-352.785,47572.6,66299
214231,157740,193869,432.14,157.48,352.78,677.66,267.22,51.84,-21.12,157.44,907.38,2761.19,1770.74,1555.2,656,70375,139.988,423.286,-43.3507,358.529,-156.942,206.154,50.4634,131.441,196.617,727.011,2344.6,99.7688,378.472,-940.946,61658.8,66325
227478,168836,235266,497.86,249.24,205.22,449.5,42.16,635.52,334.08,63.36,987.61,2936.56,1492.42,1463.04,695.04,57097.6,140.057,485.129,97.4043,191.815,-3.97703,-2.75892,634.06,121.033,32.9094,796.422,2484.14,-39.551,528.94,-517.328,47871.9,66356
204957,144010,155515,560.48,169.26,60.14,215.14,35.34,387.2,82.56,-33.92,808.69,2297.56,1030.92,1145.6,195.84,45022.7,140.062,551.409,56.6184,45.5197,117.02,10.6331,384.946,-7.48274,-18.335,660.291,1918.67,-1.09433,428.651,-573.39,37852.7,66360
134979,104721,178608,566.68,145.7,164.92,257.3,1.86,202.88,-70.4,-56.96,685.15,2027.05,1319.18,544,83.84,26619.5,140.079,560.594,22.4726,163.039,-135.392,-13.1935,205.128,-47.9682,-10.5708,554.315,1702.54,231.374,181.858,-554.71,20293.6,66365
210182,157272,213648,956.66,476.16,162.44,101.68,117.8,210.56,224,32.64,1814.05,4850.72,1827.54,1726.08,597.12,96963.2,140.087,944.776,247.775,145.355,-226.348,123.264,213.457,305.805,25.5883,1505.61,4002.87,-420.451,108.855,-831.435,82132.5,66369
192193,132751,217001,723.54,336.04,535.68,1268.52,367.04,352,158.72,134.4,1403.67,3682.77,2203.13,1493.76,832.64,58298.9,140.088,705.76,77.4651,521.126,43.6875,233.114,346.642,170.213,142.572,1169.37,3015.47,-77.2348,611.214,-1055.84,46970.8,66371
147493,108544,205095,1230.7,388.12,181.66,455.08,194.68,160.64,51.2,-69.12,1130.32,2867.69,1380.24,571.52,46.08,18757.1,140.094,1219.48,201.528,153.107,76.2044,148.766,159.133,76.7587,-61.0383,949.163,2285.34,-41.2795,395.259,-592.338,10074.1,66378
203057,148909,198387,580.32,192.2,240.56,759.5,35.34,456.32,266.24,62.72,1201.32,3300.08,1597.5,1845.12,508.16,65917.4,140.1,565.905,15.1245,223.62,260.825,-56.1827,448.687,198.546,73.615,988.276,2737.84,-91.3279,783.811,-989.59,55647.7,66379
136576,120439,151029,558.62,94.24,338.52,271.56,66.34,325.12,269.44,22.4,1043.7,2705.1,1777.13,833.92,342.4,24116.5,140.118,552.652,-74.8421,361.945,-584.824,70.761,334.43,278.96,7.83844,875.194,2196.83,172.349,536.264,-637.887,15857.4,66385
150620,125920,86454.7,368.28,119.66,295.12,784.3,81.22,24.32,88.32,-11.52,885.37,2354.36,1373.14,832,346.24,38534.4,140.147,359.344,-25.0008,289.858,117.368,-6.20123,20.0423,212.851,13.2639,734.328,1939.6,-3.86237,241.304,-776.337,31328,66394
207697,152515,237329,864.28,230.64,127.72,356.5,-4.96,80,114.56,33.92,1263.8,3515.21,1914.16,1877.76,622.72,78053.8,140.161,854.569,36.9926,114.554,75.3537,-41.3846,76.6549,189.531,55.9363,1037.19,2910.39,293.933,561.999,-695.618,67152.4,66399
219160,174595,188035,507.16,165.54,99.82,320.54,174.22,370.56,272,7.68,1384.5,3150.98,1953.21,1272.96,360.96,37996.8,140.222,494.325,55.4922,84.9122,81.2016,143.199,368.32,168.051,-27.4946,1191.73,2498.58,571.805,718.643,-496.549,28540.7,66423
154247,114833,199443,773.76,302.56,112.22,336.04,-75.02,414.72,389.12,118.4,1077.07,3226.95,2085.27,913.28,250.24,26187.5,140.223,761.349,177.828,86.1484,79.68,-107.959,410.763,254.07,83.3164,865.424,2712.22,571.709,593.33,-442.125,16052.6,66424
228060,159493,151021,435.24,136.4,54.56,-36.58,18.6,334.72,162.56,156.8,1058.61,2773.26,1648.62,1080.32,481.92,45388.8,140.241,427.525,35.8047,53.6445,-195.967,36.5143,336.229,48.811,140.896,884.144,2288.64,431.216,352.691,-223.712,36826.6,66435
211320,167056,154983,500.34,332.32,471.2,946.74,354.02,3.84,126.72,234.88,854.13,2346.55,1869.43,589.44,341.76,10279,140.286,489.19,157.101,460.746,-171.21,266.142,1.44066,263.64,233.582,703.396,1925.74,195.548,558.429,-784.873,2977.99,66447
186812,147268,145786,409.2,157.48,34.1,369.52,171.12,133.76,250.88,38.4,854.13,2271.29,1319.89,1025.28,346.88,45564.2,140.306,399.137,67.1963,11.1627,318.408,120.271,126.582,235.108,0.241222,707.342,1871.14,363.017,257.179,-423.686,38600.9,66458
212324,155741,207515,685.72,124,124.62,442.06,21.08,78.08,128.64,19.2,954.95,2907.45,1109.73,1358.72,489.6,69499.5,140.349,677.612,-42.6545,115.725,206.358,-36.3019,72.5735,200.967,33.0788,762.795,2457.46,-260.862,176.302,-672.813,60412.6,66471
163298,124765,203361,606.98,325.5,286.44,772.52,97.96,371.2,203.52,40.96,1227.59,3653.66,1899.25,1026.56,498.56,47362.6,140.389,592.029,155.946,262.495,150.231,11.903,366.192,146.544,41.1013,988.544,3095.75,-48.6693,342.688,-722.573,35932.7,66489
212288,157968,180564,378.2,164.3,107.88,106.02,70.06,-32.64,10.24,24.32,1049.38,2624.16,1356.81,1299.2,412.16,72439,140.394,372.701,28.6567,108.36,-147.348,70.7498,-31.3265,164.014,51.677,885.342,2140.46,136.81,41.0645,-650.532,64495.1,66492
199572,153301,143339,584.66,28.52,99.82,261.64,87.42,21.76,0,45.44,714.26,2202.42,1098.37,1006.72,85.12,31797.1,140.443,579.384,-88.4215,100.716,43.3513,59.3906,19.1938,89.2802,75.8581,569.401,1858.77,49.7458,545.071,-624.219,24816,66515
