"FSC-A", "FSC-H", "SSC-A", "FL-A", "PE-A", "PerCP-A", "Cy55PerCP-A", "Cy7PE-A", "APC-A", "Alexa700-A", "Cy7APC-A", "PacB-A", "AmCy-A", "QDot605-A", "BUV395-A", "BUV737-A", "BUV496-A", "Time", "Event #", "Comp-FL-A", "Comp-PE-A", "Comp-PerCP-A", "Comp-Cy55PerCP-A", "Comp-Cy7PE-A", "Comp-APC-A", "Comp-Alexa700-A", "Comp-Cy7APC-A", "Comp-PacB-A", "Comp-AmCy-A", "Comp-QDot605-A", "Comp-BUV395-A", "Comp-BUV737-A", "Comp-BUV496-A"
191200,134688,140999,213.28,137.64,106.64,166.16,148.8,129.28,72.32,-14.08,888.21,1950.37,683.02,700.8,30.72,13310.7,143.539,50371,206.831,78.3075,101.181,-55.9452,135.597,130.034,85.3173,-14.203,770.955,1536.49,-250.229,574.517,-433.892,7472.61
114903,102400,112384,339.76,113.46,30.38,256.06,31,200.96,156.8,-3.84,727.75,2068.23,661.01,651.52,348.16,32824.3,143.6,50391,332.198,44.2025,15.177,234.027,-8.60089,196.426,74.4565,-24.6232,593.068,1740.08,-227.78,125.375,-177.725,26412.7
162923,132265,95238.8,174.22,95.48,55.18,177.32,-25.42,119.68,60.8,-87.68,635.45,1839.61,1142.39,599.04,210.56,11433,143.654,50407,168.501,57.8458,46.2382,44.2399,-42.7228,119.634,18.3933,-86.0659,516.879,1561.75,290.03,493.257,-138.273,5653.57
164965,122649,213962,500.34,252.96,99.2,347.2,52.08,249.6,116.48,-23.04,1230.43,3281.62,1578.33,1207.04,721.92,55989.1,143.66,50411,488.923,130.263,78.3698,142.015,11.247,246.819,22.1422,-34.1817,1021.48,2726.47,87.4697,297.895,-216.411,45890.8
147813,108072,203801,1145.76,372,324.88,470.58,112.22,49.28,211.84,-7.68,942.88,2920.23,1568.39,224,98.56,4781.44,143.667,50413,1138.15,169.853,314.879,-286.485,80.8011,53.2028,319.55,-21.1624,751.118,2428.57,-145.733,311.967,-573.278,-4302.66
213631,172109,135766,474.3,212.04,155.62,209.56,151.28,250.88,302.72,142.72,953.53,2256.38,1503.07,903.04,336,28848,143.672,50415,465.855,97.2896,149.108,-178.277,142.874,251.657,261.413,99.3373,814.257,1790.43,367.929,463.206,-407.931,22040.2
117673,82876,182813,602.64,125.86,243.66,672.08,60.14,41.6,-88.96,-20.48,624.8,1543.54,1166.53,616.96,649.6,30272.6,143.683,50418,595.51,-23.9879,236.756,95.4983,-14.4328,38.7602,-79.1566,8.84008,527.919,1229.96,209.118,122.87,-215.089,25610.3
175114,134172,187161,701.22,335.42,593.34,551.18,148.8,150.4,138.88,55.04,896.02,2518.37,1833.22,846.72,467.2,26519.7,143.699,50428,696.025,85.5656,617.339,-907.146,140.628,164.207,310.941,76.0822,737.469,2060.53,-122.436,508.506,-916.41,18749.1
214888,153176,217378,655.34,214.52,88.66,673.94,71.92,299.52,345.6,167.04,1033.05,3097.73,1143.1,1701.12,353.92,58113.3,143.709,50433,641.143,76.7357,54.7993,575.492,-28.7349,285.077,284.734,148.213,826.934,2608.66,-248.284,761.027,-812.632,48327.3
215145,147833,186867,860.56,73.16,155,114.08,78.74,168.96,414.08,141.44,1395.86,3837.55,1925.52,2167.68,790.4,75648,143.761,50455,853.428,-133.019,169.413,-277.621,82.2473,171.247,448.401,96.4071,1150.27,3158.61,141.298,888.718,-607.361,63755.4
159122,105576,245070,847.54,331.7,319.92,815.92,115.32,85.12,80,-39.04,1008.2,3038.09,2022.08,745.6,634.88,35485.4,143.805,50468,835.814,137.265,298.834,71.9048,30.2751,82.5037,118.288,-32.7604,808.937,2552.91,285.898,239.602,-457.418,26021.4
118067,93140,137859,768.8,262.26,128.34,390.6,-6.82,-16.64,263.68,2.56,612.73,2120.77,1204.87,212.48,536.96,11208.3,143.874,50486,762.309,145.338,107.385,94.904,-51.8748,-18.9741,237.521,-50.2212,469.038,1810.98,115.343,78.8805,131.116,4529.12
193513,151773,245292,732.84,242.42,424.08,561.1,169.88,81.28,184.32,-6.4,1070.68,3109.09,1958.89,1299.2,743.04,52020.5,143.892,50492,725.587,8.61972,436.468,-473.794,138.052,88.2506,316.541,-9.6854,870.685,2586.73,33.7406,470.577,-718.498,42382.3
181474,136992,160246,693.16,261.64,110.36,427.8,32.86,-15.36,44.16,-36.48,541.02,2029.18,1319.89,448.64,122.24,21371.5,143.892,50493,685.709,148.217,84.9969,196.114,-17.0324,-19.7034,110.735,-23.434,401.761,1764.83,286.563,163.778,-403.908,14871.1
225768,155717,175999,841.96,349.06,264.74,579.08,58.28,177.92,393.6,-0.64,1372.43,3648.69,2093.79,1607.68,535.04,51009.9,143.896,50494,829.733,151.672,246.368,-25.2681,4.12082,176.561,443.1,-30.0762,1139.4,2977.73,213.402,819.219,-770.762,39811.3
234832,174453,206609,1251.78,311.86,119.66,434,-11.78,240.64,24.32,112.64,1326.99,4023.57,1850.26,1431.04,236.8,39660.2,143.94,50522,1238.94,121.463,91.8628,215.552,-64.9397,233.881,-11.2175,154.785,1063.01,3380.93,3.4658,932.616,-666.283,26921
182403,147677,175619,335.42,135.78,110.36,681.38,225.68,309.12,64.64,62.72,1049.38,2739.89,1549.22,1122.56,390.4,34922.2,143.96,50531,320.872,48.5912,82.901,470.54,133.073,298.551,-50.5704,63.5284,874.251,2271.09,292.64,631.324,-484.78,26414.2
217687,164472,133451,400.52,155.62,197.16,137.02,135.16,279.68,165.12,55.68,1300.72,3625.26,1891.44,1278.08,243.2,29631.4,143.989,50541,391.762,38.1588,203.369,-343.931,142.304,284.545,158.021,53.9605,1070.21,3036.99,82.8801,943.346,-632.496,18290.6
174194,123328,210072,1716.16,478.02,554.9,1017.42,251.72,100.48,126.72,-26.24,1298.59,3893.64,2700.84,419.84,151.04,4379.52,144.008,50549,1702.9,160.378,540.336,-297.48,167.65,103.459,289.805,-6.51246,1044.44,3204.11,263.498,608.334,-1023.14,-7712.93
203652,155408,181540,464.38,72.54,155,392.46,-0.62,240,188.8,126.72,991.16,2935.14,1227.59,1399.04,693.12,59379.8,144.066,50570,455.988,-68.9945,155.01,54.933,-46.9625,236.303,138.783,122.136,799.587,2483.63,-206.256,411.615,-433.417,50157.1
141537,109145,158605,329.84,113.46,101.06,115.32,-20.46,35.84,-41.6,-30.72,777.45,2112.25,1050.8,1013.76,287.36,41512.3,144.074,50574,325.571,15.5512,102.105,-118.988,-23.8347,37.642,29.2344,5.59109,643.527,1757.49,28.9702,343.561,-437.989,34968.2
155902,127592,207739,422.22,198.4,89.28,240.56,96.72,104.96,51.2,0,891.05,2703.68,1195.64,729.6,252.8,32441.6,144.092,50578,414.246,106.695,75.027,62.3714,70.5673,103.223,59.3563,3.61777,714.176,2306.3,-74.6984,268.158,-361.519,23946.3
235554,157897,203401,662.78,247.38,128.96,331.7,41.54,93.44,38.4,-5.12,1083.46,3055.13,1406.51,1439.36,538.88,55795.8,144.122,50589,653.89,97.3614,113.861,62.8752,6.18787,91.3527,67.1556,14.8591,886.562,2548.44,-46.7041,537.617,-478.478,46278.9
232869,158674,144347,368.9,177.94,393.7,785.54,134.54,163.84,191.36,-21.76,959.92,2208.1,1506.62,1238.4,794.24,59054.1,144.129,50591,359.793,-14.466,397.288,-148.952,61.3074,164.79,265.085,-23.3926,824.433,1744.15,60.992,215.117,-720.717,52511.8
160466,115040,126039,224.44,11.78,62,81.22,-29.14,37.12,81.92,-5.76,326.6,1155.88,410.38,322.56,55.68,13118.1,144.143,50595,222.832,-39.5423,66.2954,-54.2764,-35.6146,37.7306,114.708,-3.60292,248.887,1005.21,-171.208,140.312,-245.079,9428.74
206362,150290,137023,587.14,30.38,138.26,513.36,42.16,153.6,197.76,30.72,996.13,2752.67,1604.6,1291.52,412.8,48057.6,144.154,50599,577.892,-109.383,133.308,201.69,-19.9399,147.936,214.958,29.7103,817.97,2278.59,307.017,522.838,-625.161,39526.3
98488.9,91683,94884.8,249.24,138.26,39.68,138.88,-22.94,195.2,48.64,-30.72,276.19,1065,582.91,321.92,264.96,13944.3,144.196,50621,244.697,93.6255,27.2907,57.9304,-38.8505,194.538,-49.8181,-35.952,203.739,944.712,55.3727,113.874,1.32642,10495.4
208440,157114,199197,651.62,331.08,347.82,1592.16,157.48,142.08,172.16,-68.48,887.5,2379.92,2010.01,267.52,131.2,8275.2,144.249,50644,632.2,185.945,291.798,860.006,-47.8285,123.75,199.136,-57.246,730.266,1946.22,568.28,286.416,-887.505,1004.76
170420,136650,202481,318.06,186,75.64,253.58,9.92,138.88,240.64,-8.96,677.34,2132.84,1023.11,901.12,483.84,41597.4,144.253,50647,311.087,99.0859,60.995,100.123,-20.2198,136.606,208.95,-40.3417,535.902,1826.78,12.0932,196.567,-230.36,34899.9
148463,115713,195891,404.86,72.54,117.18,447.02,166.16,340.48,99.84,83.2,1035.89,2569.49,1488.16,1109.76,647.68,33435.5,144.288,50656,393.581,-26.8674,107.028,173.155,111.694,335.776,-66.9971,65.5934,875.17,2094.93,298.205,613.203,-162.898,25532.2
145119,107716,146355,541.26,164.3,46.5,121.52,37.82,99.84,106.88,103.04,815.79,2434.59,1224.75,1034.88,287.36,49109.8,144.302,50662,534.652,51.6154,36.5207,28.9696,26.6046,97.2487,134.953,106.4,656.463,2052.9,145.904,221.749,-451.983,41478.8
223135,169213,185218,711.14,256.68,222.58,246.14,59.52,197.12,274.56,17.92,1368.88,3449.18,1882.92,1783.68,466.56,64106.2,144.337,50669,702.238,65.7309,222.253,-282.518,53.6339,200.68,353.766,12.9786,1153.12,2786.91,154.487,737.492,-850.155,53599
184043,150700,215710,889.7,540.02,807.86,1853.18,202.12,423.68,327.04,120.96,1871.56,4808.12,2933.72,1416.32,978.56,49423.4,144.383,50683,866.532,212.557,783.627,5.19501,8.19601,417.66,360.879,134.988,1566.92,3912.9,-211.45,779.817,-1333.35,34731.7
176480,128348,216455,733.46,193.44,138.88,305.66,1.24,99.2,-33.28,2.56,781.71,2083.85,973.41,321.92,121.6,14437.8,144.387,50685,726.958,72.5049,127.82,2.91395,-29.354,98.2992,-22.2425,30.3188,649.078,1697.67,-77.878,181.349,-326.007,8045.53
174867,145892,205182,594.58,164.92,300.7,964.1,394.32,279.68,56.32,39.04,1591.82,3841.81,2399.09,1544.96,724.48,51335.7,144.419,50695,577.088,-15.3238,283.765,270.994,283.616,272.355,15.0114,41.924,1352.55,3104.68,445.432,799.42,-725.205,39640.4
223574,152440,148324,508.4,226.3,47.74,339.14,-14.88,81.92,39.68,47.36,996.84,3057.26,1326.28,1653.12,430.08,57606.4,144.421,50697,498.693,113.834,23.5153,289.068,-62.8906,74.858,56.8681,76.3131,795.411,2608.38,-24.1856,725.515,-535.971,47891.2
154687,111760,198737,443.92,171.74,47.74,672.08,-2.48,32,162.56,56.96,602.08,2024.21,1153.04,444.16,314.24,18682.2,144.514,50732,433.274,107.019,10.636,620.68,-103.893,18.586,118.061,40.6068,463.343,1749.45,250.421,193.427,-168.266,12236.3
182694,145192,143821,398.66,120.28,124.62,147.56,122.76,58.88,199.68,42.88,816.5,2177.57,1055.77,1104,235.52,38587.5,144.557,50743,393.518,9.46747,126.314,-141.576,116.731,60.062,280.49,27.9404,677.995,1785.54,-17.4985,479.21,-564.446,31884
198221,155332,171592,1107.32,372,156.86,474.92,47.74,275.2,127.36,313.6,1053.64,4111.61,2167.63,430.72,419.84,8664.32,144.562,50746,1093.84,221.62,124.566,134.375,-7.9512,267.953,-30.0494,300.612,772.19,3629.02,142.548,521.876,-83.7234,-4759.46
129066,97517,205077,850.02,282.1,262.88,299.46,-35.96,25.6,37.76,38.4,761.83,2166.92,1402.96,675.84,380.16,22403.8,144.583,50754,845.314,107.7,261.63,-341.29,-46.7837,30.1794,116.488,61.5154,623.146,1772.48,105.403,372.313,-373.568,15688.9
162964,136658,132469,197.78,117.8,43.4,158.1,41.54,128,286.72,46.08,708.58,2163.37,856.97,612.48,176.64,31420.2,144.661,50785,191.461,60.3035,33.5506,87.9893,21.0357,125.248,285.012,8.53961,565.695,1849.06,-111.758,116.092,-351.666,24658.1
200456,142199,223763,1203.42,531.34,131.44,529.48,53.32,53.76,-98.56,21.76,931.52,3222.69,1807.66,570.24,245.12,22682.9,144.669,50787,1190.83,364.807,81.8111,279.457,-9.69758,47.2409,-98.0501,58.2517,714.364,2769.56,223.912,343.042,-324.758,12379.4
216978,158696,188475,913.26,289.54,185.38,659.06,119.04,48,-125.44,26.88,1197.06,3537.22,2156.27,208.64,124.8,5436.8,144.679,50792,900.266,154.34,155.167,246.814,42.5856,41.6913,-109.853,66.6846,966.205,2980.41,416.476,351.232,-379.675,-5651.44
171401,126157,211509,904.58,313.1,112.84,390.6,36.58,35.84,75.52,64,1161.56,3674.96,1783.52,1106.56,409.6,36771.2,144.691,50800,893.986,163.743,86.5291,165.546,-9.8328,30.9012,96.1053,73.0197,918.402,3130.92,67.9713,613.537,-374.758,25122.2
205034,127028,131449,257.3,70.06,-27.9,5.58,25.42,-3.2,-29.44,101.76,195.96,719.94,198.09,104.32,158.08,2928.64,144.696,50805,255.275,49.5039,-36.8125,84.63,19.3186,-5.84161,-76.3429,97.673,146.974,628.807,-71.0042,84.0231,163.424,571.864
203867,155121,148300,318.06,244.28,272.18,503.44,24.8,298.24,195.84,80,1204.87,3053.71,1508.75,1470.72,513.28,54821.8,144.793,50831,307.34,96.0387,266.065,-109.147,-20.7972,297.607,197.091,91.9052,1013.33,2500.53,-141.903,600.002,-775.281,45455.5
144594,123063,137049,328.6,7.44,119.04,505.3,129.58,153.6,79.36,77.44,1087.01,2757.64,1581.17,733.44,153.6,17351.7,144.81,50838,318.153,-68.1608,110.889,238.883,66.1174,146.97,59.1464,83.6959,912.702,2264.08,315.786,584.234,-484.144,8856.73
201574,131493,119506,550.56,212.04,53.32,307.52,143.22,60.16,36.48,79.36,1453.37,3447.05,1368.17,1589.76,465.28,57370.9,144.839,50846,539.337,91.8,32.5456,236.694,100.745,53.9144,59.634,91.3646,1239.52,2772.89,-78.135,677.769,-496.611,46899.1
163246,126453,160271,605.12,269.08,174.22,680.14,122.14,193.28,250.24,29.44,917.32,2642.62,1430.65,704,68.48,20540.8,144.908,50871,592.546,151.81,143.536,331.413,37.4054,185.152,252.111,14.8878,743.733,2203.01,90.7369,478.968,-692.646,12314
226456,153889,234081,446.4,195.3,67.58,535.68,-5.58,238.08,-65.92,47.36,929.39,2906.03,1656.43,1357.44,411.52,49114.9,144.923,50882,433.91,95.6719,37.8468,428.682,-79.544,228.332,-139.61,94.6567,737.111,2502.03,344.418,607.931,-500.179,39826.2
238922,173424,160302,407.96,287.68,21.08,392.46,106.64,160.64,167.68,-10.88,1035.89,2416.84,1324.86,582.4,140.8,14964.5,144.924,50883,395.733,236.436,-18.0837,390.284,50.9336,153.039,93.0249,-36.3873,885.301,1934.26,332.736,431.275,-237.745,7685.95
178979,141241,182442,409.82,239.32,55.18,406.72,9.92,186.24,382.08,46.08,1183.57,3346.94,1563.42,1559.04,354.56,63717.1,144.935,50887,397.736,130.153,27.3584,341.395,-46.5442,177.973,392.481,16.2924,965.12,2807.2,109.28,504.752,-720.147,53320.5
207146,159264,175114,917.6,290.78,409.2,1106.7,129.58,190.72,127.36,104.32,852,2208.1,1779.26,744.32,508.8,29824.6,144.97,50897,904.583,70.4077,388.898,163.485,7.87641,183.713,155.26,120.637,710.22,1760.97,306.775,315.049,-748.897,23097
115942,105291,91921.2,275.28,18.6,69.44,73.78,-31,59.52,-35.2,17.92,599.95,1459.76,823.6,741.76,63.36,29968,145.007,50918,272.278,-56.7133,75.1727,-93.8559,-31.5302,60.2114,28.9386,55.5445,509.724,1177.04,142.922,264.053,-472.582,25520.6
116809,103307,106972,711.76,233.12,200.88,394.94,11.78,219.52,87.04,-9.6,724.91,2276.97,1199.19,796.16,187.52,25620.5,145.075,50947,704.061,88.1844,190.353,-51.8975,-24.1429,219.424,89.4339,10.2915,575.063,1920.25,-56.6702,457.013,-577.248,18434.3
212374,155569,136583,536.3,163.68,344.72,1145.14,119.04,96.64,231.04,40.32,1161.56,2547.48,1980.19,835.84,432,16983.7,145.093,50952,522.089,13.4066,323.917,350.513,-16.2623,86.9484,267.715,34.8198,1004.74,1976.62,511.412,667.316,-682.642,9415.28
175455,135993,147228,271.56,82.46,100.44,334.8,48.36,207.36,190.08,-93.44,651.07,1992.26,977.67,1303.04,170.24,38272.6,145.12,50964,264.368,-5.06002,92.7401,135.041,9.27526,204.997,200.314,-92.6164,519.921,1693.25,4.78081,694.455,-679.186,31974.3
189371,144957,237400,616.9,308.76,132.68,623.1,203.36,252.8,398.08,332.16,1224.04,3255.35,1727.43,1389.44,563.84,57326.7,145.155,50972,601.62,164.481,98.7257,364.818,121.191,240.327,333.703,278.846,1013.55,2674.73,218.768,447.621,-587.559,47266.3
96067.4,82540,104645,656.58,95.48,9.92,448.26,123.38,175.36,230.4,-21.76,517.59,2100.18,977.67,198.4,277.76,9196.8,145.184,50982,647.386,22.3641,-16.2869,470.429,52.4213,166.727,103.842,-74.9488,370.561,1857.64,82.3759,130.244,6.81882,2413.8
231692,156129,159527,376.96,97.96,141.98,43.4,47.74,237.44,169.6,46.72,1152.33,3400.9,1138.84,1439.36,643.2,67561.6,145.218,51002,370.963,-41.8814,154.365,-275.675,55.5194,241.522,162.18,38.9388,932.723,2890.18,-495.719,318.452,-458.708,56923.3
202648,159585,214934,628.06,375.1,325.5,417.88,86.18,212.48,122.24,-17.92,1340.48,4032.8,2068.94,1495.68,450.56,42359,145.222,51004,617.448,193.958,318.561,-336.25,64.1101,217.437,179.083,2.82547,1079.4,3419.09,-136.417,940.638,-780.918,29648
214340,166869,231710,629.3,217,320.54,688.82,52.7,462.08,554.88,-24.32,1225.46,3098.44,1776.42,1660.8,410.24,57223,145.226,51006,616.61,19.0625,314.205,-38.4978,-13.6228,460.955,544.304,-64.7267,1029.37,2494.36,68.821,731.667,-1109,47830.8
229136,162128,107153,353.4,137.64,213.28,491.66,42.16,282.88,440.96,43.52,1013.17,2988.39,1562,1429.12,753.28,61244.2,145.226,51007,343.709,-8.01791,210.331,1.04854,-9.10323,281.023,402.008,-8.42274,817.779,2523.99,14.2,388.32,-527.148,51939.2
163587,124405,225961,630.54,281.48,492.9,983.32,102.92,112,337.92,-54.4,1032.34,3268.13,1660.69,1095.68,709.76,47777.3,145.232,51009,620.244,51.3287,491.343,-146.088,6.14177,112.772,465.184,-70.3417,816.034,2774.68,-441.604,360.72,-873.873,37564.4
221334,144036,225503,458.8,177.94,83.7,387.5,-44.02,-24.32,72.32,-17.92,582.91,1451.95,898.86,312.32,85.12,12693.8,145.237,51016,452.55,103.112,63.1978,218.369,-93.0313,-29.2146,119.241,-8.80394,490.318,1161.96,201.366,151.642,-292.359,8312.59
195412,147932,139791,552.42,224.44,117.18,285.2,86.8,139.52,58.88,-42.24,1060.03,2621.32,1381.66,1112.96,582.4,60535.7,145.387,51056,543.76,83.0506,104.607,22.2357,59.8601,138.944,67.4802,-38.775,896.132,2123.92,157.424,78.1089,-386.716,52630.8
153966,131077,122876,706.8,226.3,151.28,182.28,146.32,161.28,-38.4,12.16,761.12,2433.17,1209.84,272,5.76,4917.12,145.406,51063,700.039,113.489,143.106,-165.013,138.972,163.741,-42.2534,28.9704,601.665,2071.85,-54.572,352.784,-355.976,-2794.27
142585,109144,237143,711.76,176.7,185.38,397.42,50.22,43.52,206.08,-47.36,916.61,2398.38,1115.41,737.92,280.96,27580.8,145.409,51065,705.026,31.5145,178.832,-17.3004,10.6662,43.2599,275.876,-60.8671,763.816,1940,-120.982,335.173,-478.837,20295.5
176144,136011,150476,455.7,102.3,67.58,86.8,-4.96,65.92,83.84,-31.36,805.85,2125.03,1145.23,1077.12,555.52,52378.9,145.433,51070,451.168,-12.2354,67.8714,-83.9255,-7.18393,67.4324,102.795,-33.0462,671.354,1745.47,185.857,163.14,-227.391,45888.2
166280,131282,112637,685.72,220.1,210.18,414.78,46.5,153.6,193.92,-52.48,1113.99,2506.3,1261.67,472.96,49.92,6963.84,145.445,51073,677.069,93.4534,199.872,-60.7666,9.03945,154.227,220.25,-59.3918,961.103,1952.27,-32.5733,494.974,-525.604,-470.147
138835,118821,116365,267.84,187.24,70.06,156.86,17.98,87.68,80.64,-65.92,741.24,2012.14,824.31,950.4,265.6,29428.5,145.452,51077,261.937,118.046,57.9525,22.0266,2.64424,87.6645,87.7007,-63.1177,613.016,1674.76,-118.486,499.287,-309.361,23188.3
178590,147320,203114,403,157.48,84.32,707.42,49.6,261.12,316.8,29.44,1093.4,2908.16,1313.5,1532.8,474.24,58559.4,145.462,51078,389.004,47.4178,53.0781,593.647,-53.8324,248.222,255.745,7.46682,904.839,2405.11,35.7841,561.22,-660.036,49587.2
172174,132640,135430,1031.06,388.12,168.64,520.18,214.52,120.96,462.08,89.6,1576.2,3883.7,2137.81,476.16,104.32,10986.9,145.513,51093,1016.49,236.206,134.63,150.226,158.142,115.796,476.223,15.1426,1331.18,3105.5,336.613,470.162,-505.684,-716.723
237254,165273,221191,706.18,252.34,115.32,350.92,38.44,331.52,237.44,-96.64,1770.74,4287.69,2546.77,1207.68,519.68,38159.4,145.518,51096,691.685,122.174,94.3166,70.0193,6.04844,330.833,126.608,-121.785,1504.68,3465.89,660.441,709.999,-331.383,25183.1
211505,154285,189624,730.98,424.7,184.14,629.92,34.1,26.88,-104.96,86.4,1483.19,3895.77,1571.94,1483.52,449.92,79114.2,145.522,51098,717.266,238.332,149.28,295.1,-44.3011,18.2788,19.6701,157.177,1234.58,3213.72,-291.91,199.736,-893.206,67141.8
151750,124972,95217.7,123.38,14.88,74.4,220.1,123.38,108.8,-222.08,-15.36,687.99,1831.09,818.63,625.92,144.64,22169.6,145.6,51128,117.526,-34.8292,73.3296,62.6602,98.1742,107.389,-227.073,36.2807,572.761,1541.45,-38.9221,344.011,-328.586,16442.2
177205,135862,179041,441.44,162.44,279.62,770.04,1.86,213.12,39.04,34.56,845.61,2448.79,1725.3,965.76,739.2,36004.5,145.7,51160,430.868,19.2928,268.892,112.217,-83.2579,208.986,-19.2705,55.4892,686.711,2061.92,306.57,422.78,-339.659,28325.7
225493,164420,185516,618.14,97.96,69.44,156.86,71.3,216.32,239.36,3.2,964.18,2541.09,1255.99,1121.28,178.56,56730.9,145.719,51167,610.807,-38.7002,66.3409,11.0376,58.2876,215.152,275.457,-8.70384,801.913,2074.63,141.663,164.899,-718.787,48996.4
166956,138004,182076,310.62,235.6,91.76,261.64,138.88,212.48,304.64,48.64,1153.75,2733.5,1397.28,1598.72,664.32,65218.6,145.758,51178,300.378,121.486,75.6816,64.4707,111.851,210.018,269.934,5.51545,984.11,2197.77,168.734,462.046,-431.477,56978.6
215162,162329,156732,756.4,283.34,121.52,389.36,145.7,48,19.84,165.76,1167.95,3000.46,1451.95,934.4,312.32,28860.8,145.766,51181,745.802,152.733,97.9121,139.258,100.021,42.3082,33.8081,176.376,977.906,2440.98,56.009,559.544,-385.056,19612.2
131308,94715,217585,1267.28,338.52,148.18,1181.1,19.84,572.8,376.96,-10.88,1340.48,4023.57,3016.79,752,239.36,16924.2,145.815,51196,1243.84,172.082,84.1571,891.519,-139.581,554.43,131.831,-40.3014,1072.76,3372.99,1175.47,683.987,-610.161,4316.13
232427,172952,245630,630.54,189.1,110.98,493.52,140.12,136.96,-35.2,98.56,1093.4,3082.11,1792.75,1416.96,128,54503.7,145.86,51206,618.653,49.2493,89.7076,275.465,80.2293,128.853,33.5505,148.41,893.529,2575.2,374.29,581.807,-924.46,44848.4
234272,170169,177425,525.14,188.48,115.94,211.42,-11.78,80,170.88,23.68,1037.31,2915.97,1637.97,1281.28,360.96,54553,145.911,51219,517.792,55.4993,109.025,-57.6381,-26.3956,79.566,245.414,28.6491,849.36,2431.3,263.969,389.029,-600.033,45513.7
146147,118057,187319,807.86,229.4,190.34,878.54,-36.58,212.48,73.6,281.6,830.7,2408.32,1637.97,407.68,248.96,4814.08,145.957,51231,794.207,105.065,155.579,476.247,-152.428,198.143,-27.4248,303.472,671.571,1999.63,386.923,483.932,-361.386,-2799.91
130058,88342,213377,1143.28,592.72,727.88,2034.22,196.54,-16,179.2,239.36,428.84,1418.58,1046.54,149.12,449.28,3921.28,145.982,51244,1127.02,301.357,680.575,440.206,-43.3545,-31.9091,342.919,266.085,328.792,1129.12,-605.58,194.708,-1090.1,-506.311
151601,120676,140743,244.9,104.78,16.12,257.3,-0.62,89.6,71.04,-5.12,689.41,1914.16,1084.17,883.84,469.12,36711,146.017,51251,237.82,45.5561,0.219618,234.576,-37.3515,84.8902,21.8863,-9.93241,565.663,1608.58,280.74,271.514,-107.195,30755.8
177377,140908,142124,1155.68,404.24,468.1,1074.46,228.16,304.64,40.96,-14.08,1756.54,4540.45,2662.5,1104.64,547.84,25756.8,146.085,51264,1137.69,151.868,446.186,-3.26121,120.413,302.56,31.602,15.7458,1470.16,3694.73,129.333,916.957,-823.767,11821.5
