Condition,VH Zeta + 221 WT 1,VH Zeta + 221 WT 2,VH Zeta + 221 WT 3,VL Zeta + 221 WT 1,VL Zeta + 221 WT 2,VL Zeta + 221 WT 3,VH Zeta + 221 CD58KO 1,VH Zeta + 221 CD58KO 2,VH Zeta + 221 CD58KO 3,VL Zeta + 221 CD58KO 1,VL Zeta + 221 CD58KO 2,VL Zeta + 221 CD58KO 3,,,,,,,
Seconds,,,,,,,,,,,,,,,,,,,
1062.5,1.802784,3.280125006,2.642502,4.817551,3.784851,3.237741,2.664338,1.784229,2.997232,1.790105,1.471251,1.105424,,,,,,,
1063,1.802286,3.282265073,2.643501,4.816792,3.784749,3.236108,2.664885,1.784351,2.996882,1.789501,1.471405,1.105692,,,,,,,
1063.5,1.802608,3.282265073,2.642928,4.817199,3.782784,3.23272,2.664885,1.784229,2.996882,1.789501,1.471559,1.105424,,,,,,,
1064,1.802429,3.282096397,2.642155,4.817207,3.781356,3.233009,2.665523,1.784502,2.996882,1.790708,1.471405,1.105156,,,,,,,
1064.5,1.802613,3.282194862,2.642828,4.818549,3.781176,3.233015,2.664885,1.784652,2.996249,1.790708,1.471251,1.104969,,,,,,,
1065,1.803885,3.282598396,2.641708,4.818549,3.781152,3.233038,2.664885,1.786884,2.996882,1.790708,1.471251,1.104372,,,,,,,
1065.5,1.803041,3.283196112,2.640202,4.817379,3.781187,3.232565,2.667234,1.78846,2.996249,1.7911,1.470401,1.104969,,,,,,,
1066,1.803401,3.282861507,2.639017,4.817207,3.782037,3.228291,2.667417,1.78846,2.996531,1.790708,1.46952,1.104969,,,,,,,
1066.5,1.803042,3.284660019,2.637394,4.81805,3.783088,3.227254,2.6676,1.787577,2.995967,1.790708,1.469536,1.104969,,,,,,,
1067,1.803088,3.286150266,2.636322,4.817379,3.781356,3.223571,2.666697,1.787467,2.995135,1.790708,1.469551,1.104969,,,,,,,
1067.5,1.802309,3.287205371,2.636743,4.817199,3.781028,3.223065,2.667234,1.787686,2.995135,1.790105,1.46952,1.104969,,,,,,,
1068,1.802509,3.287205371,2.637123,4.817551,3.777554,3.224181,2.667417,1.789234,2.993679,1.790708,1.467183,1.104372,,,,,,,
1068.5,1.802582,3.287205371,2.636809,4.819792,3.777839,3.223165,2.667417,1.790434,2.990868,1.790708,1.467482,1.103775,,,,,,,
1069,1.802842,3.287661559,2.635126,4.820073,3.77783,3.223323,2.667708,1.790434,2.990868,1.790708,1.467482,1.103775,,,,,,,
1069.5,1.80079,3.286980938,2.634838,4.819078,3.774881,3.222795,2.667708,1.791574,2.992223,1.7911,1.468501,1.101165,,,,,,,
1070,1.800799,3.289129091,2.634559,4.819699,3.77039,3.221567,2.667815,1.792313,2.995967,1.7911,1.469551,1.10247,,,,,,,
1070.5,1.800433,3.289129091,2.633716,4.820073,3.770419,3.220058,2.667417,1.791574,2.996249,1.791492,1.469536,1.099784,,,,,,,
1071,1.800865,3.288516772,2.631674,4.821053,3.762695,3.217136,2.667815,1.791574,2.996531,1.791492,1.468501,1.099784,,,,,,,
1071.5,1.802801,3.289541062,2.631721,4.821053,3.762673,3.214489,2.667886,1.791574,2.996531,1.791492,1.46952,1.099784,,,,,,,
1072,1.802834,3.289541062,2.631677,4.821053,3.762679,3.212571,2.667815,1.792313,2.996531,1.791492,1.468501,1.099784,,,,,,,
1072.5,1.80334,3.288870923,2.631392,4.820554,3.760201,3.207187,2.667815,1.791619,2.996882,1.791492,1.468501,1.099784,,,,,,,
1073,1.805119,3.289657332,2.631434,4.820954,3.753041,3.204274,2.667708,1.793007,2.995967,1.791592,1.467482,1.097389,,,,,,,
1073.5,1.805307,3.28995571,2.631505,4.820954,3.752828,3.207244,2.667886,1.791529,2.996882,1.791492,1.468501,1.096374,,,,,,,
1074,1.805122,3.290681356,2.631798,4.821075,3.751646,3.202468,2.671356,1.791529,2.997232,1.791492,1.467183,1.096374,,,,,,,
1074.5,1.80576,3.289387259,2.630191,4.8214,3.752496,3.202671,2.671196,1.791529,2.998773,1.791592,1.467183,1.096351,,,,,,,
1075,1.805622,3.289657332,2.629363,4.821499,3.751893,3.200274,2.671196,1.790434,2.99937,1.791691,1.468501,1.096351,,,,,,,
1075.5,1.805761,3.291295995,2.627004,4.821097,3.751303,3.200228,2.671934,1.789834,2.998769,1.791691,1.468501,1.096351,,,,,,,
1076,1.806158,3.291601759,2.626228,4.821599,3.751198,3.200337,2.672138,1.789234,2.998773,1.791716,1.469536,1.096156,,,,,,,
1076.5,1.806592,3.291204893,2.626107,4.823691,3.748209,3.200395,2.672138,1.791574,2.997232,1.791716,1.469551,1.096156,,,,,,,
1077,1.806527,3.290681356,2.6263,4.823691,3.746931,3.197693,2.672138,1.790981,2.996882,1.791592,1.470401,1.096328,,,,,,,
1077.5,1.807065,3.291204893,2.626048,4.824084,3.740856,3.197417,2.675683,1.791529,2.998001,1.791592,1.470401,1.096328,,,,,,,
1078,1.805711,3.291156759,2.623142,4.824117,3.73045,3.197148,2.67603,1.789834,2.998769,1.791492,1.471251,1.096351,,,,,,,
1078.5,1.807597,3.291204893,2.621889,4.824758,3.730158,3.193082,2.676502,1.789834,2.996531,1.791492,1.471251,1.097389,,,,,,,
1079,1.808515,3.291601759,2.621691,4.827504,3.730094,3.1909,2.676651,1.787467,2.997232,1.791592,1.471405,1.097389,,,,,,,
1079.5,1.809371,3.292007674,2.621595,4.82753,3.730887,3.193233,2.67777,1.786615,2.996882,1.791691,1.471405,1.097389,,,,,,,
1080,1.809425,3.292612242,2.620998,4.827504,3.730711,3.191901,2.677763,1.785634,2.996249,1.791691,1.471405,1.096351,,,,,,,
1080.5,1.811027,3.291912047,2.621357,4.827556,3.730344,3.191575,2.678394,1.787176,2.997232,1.791691,1.471614,1.096374,,,,,,,
1081,1.811716,3.293369167,2.621003,4.82753,3.729797,3.190709,2.678394,1.787686,2.997232,1.791691,1.471614,1.096328,,,,,,,
1081.5,1.811314,3.293686247,2.620512,4.827633,3.729619,3.19078,2.677974,1.787467,2.996531,1.791691,1.47167,1.096328,,,,,,,
1082,1.810957,3.294012357,2.619775,4.828848,3.728883,3.188522,2.67777,1.785634,2.996882,1.791691,1.471716,1.095985,,,,,,,
1082.5,1.811298,3.294243578,2.61984,4.831319,3.726393,3.188376,2.67777,1.786615,2.996531,1.791691,1.471559,1.095985,,,,,,,
1083,1.807903,3.295252175,2.619912,4.831502,3.726383,3.189498,2.67777,1.785634,2.996249,1.791691,1.471251,1.095869,,,,,,,
1083.5,1.807877,3.296105447,2.619978,4.832117,3.722779,3.188639,2.677763,1.785634,2.996249,1.791691,1.471559,1.095292,,,,,,,
1084,1.807694,3.29652381,2.618526,4.832469,3.723686,3.186888,2.678179,1.784652,2.996882,1.791691,1.471559,1.095523,,,,,,,
1084.5,1.806201,3.296655029,2.617756,4.834644,3.719713,3.184706,2.677974,1.784502,2.998769,1.791691,1.471614,1.095869,,,,,,,
1085,1.805761,3.296655029,2.617397,4.833303,3.715166,3.184749,2.677974,1.784351,2.998769,1.791592,1.471614,1.095753,,,,,,,
1085.5,1.806251,3.296655029,2.618683,4.834897,3.712974,3.181228,2.678394,1.784107,2.998769,1.791592,1.471559,1.095523,,,,,,,
1086,1.805737,3.297993961,2.619759,4.835421,3.712974,3.179473,2.678394,1.784107,2.996882,1.791592,1.47167,1.095254,,,,,,,
1086.5,1.806465,3.300584684,2.617547,4.835303,3.707932,3.179267,2.67861,1.784229,2.996531,1.791592,1.471614,1.095254,,,,,,,
1087,1.80613,3.301924001,2.618401,4.836672,3.708595,3.179008,2.678394,1.785634,2.996531,1.791592,1.47167,1.095216,,,,,,,
1087.5,1.805672,3.301725775,2.617536,4.837383,3.707541,3.178899,2.678394,1.785634,2.996531,1.791592,1.471405,1.095216,,,,,,,
1088,1.805672,3.301820575,2.616546,4.835666,3.710512,3.179035,2.678394,1.784502,2.995551,1.7911,1.471251,1.095254,,,,,,,
1088.5,1.805308,3.301189082,2.617065,4.836361,3.706556,3.178798,2.678179,1.784351,2.996249,1.790708,1.471405,1.095292,,,,,,,
1089,1.806071,3.303235276,2.617138,4.835538,3.706562,3.173131,2.67861,1.784229,2.996249,1.790708,1.471559,1.095523,,,,,,,
1089.5,1.806609,3.303601767,2.617181,4.836361,3.70364,3.16786,2.679941,1.784229,2.996531,1.790105,1.471559,1.095523,,,,,,,
1090,1.807428,3.303845113,2.617226,4.835164,3.703713,3.164472,2.680384,1.784502,2.996531,1.790105,1.471614,1.095254,,,,,,,
1090.5,1.807582,3.303845113,2.617796,4.835538,3.7029,3.166,2.679941,1.784229,2.996249,1.789501,1.471614,1.095254,,,,,,,
1091,1.807527,3.304894421,2.616864,4.836672,3.704363,3.164192,2.679275,1.784229,2.996249,1.788781,1.471716,1.095254,,,,,,,
1091.5,1.808198,3.306393502,2.617424,4.837565,3.703478,3.155986,2.681107,1.782884,2.995967,1.788713,1.471716,1.095254,,,,,,,
1092,1.809597,3.307665178,2.617952,4.838412,3.702657,3.155974,2.681107,1.783495,2.995551,1.788713,1.471762,1.095216,,,,,,,
1092.5,1.808137,3.308618384,2.617025,4.838622,3.699605,3.156712,2.680384,1.781851,2.991545,1.788713,1.471716,1.095523,,,,,,,
1093,1.809564,3.310003496,2.617027,4.838331,3.699121,3.154474,2.680826,1.783495,2.991545,1.788713,1.471762,1.095254,,,,,,,
1093.5,1.810821,3.31039708,2.617075,4.838974,3.698197,3.153326,2.681107,1.784502,2.990868,1.788713,1.471716,1.095216,,,,,,,
1094,1.808776,3.311004217,2.61721,4.83926,3.695545,3.153039,2.680384,1.784652,2.990556,1.788781,1.471762,1.095254,,,,,,,
1094.5,1.80872,3.310829534,2.61724,4.839379,3.693027,3.148503,2.679941,1.784502,2.990712,1.788781,1.471883,1.095292,,,,,,,
1095,1.809521,3.311219314,2.61589,4.84031,3.691115,3.143467,2.680826,1.784652,2.990868,1.788713,1.472003,1.095292,,,,,,,
1095.5,1.807245,3.311178899,2.613879,4.84051,3.691126,3.14285,2.681832,1.785634,2.989421,1.788644,1.472375,1.095292,,,,,,,
1096,1.807127,3.311004217,2.614327,4.840997,3.688611,3.142751,2.685035,1.784502,2.989421,1.788713,1.472375,1.095254,,,,,,,
1096.5,1.807031,3.311527503,2.61378,4.843015,3.68836,3.142744,2.685198,1.784652,2.988285,1.788781,1.472747,1.095254,,,,,,,
1097,1.807723,3.311560225,2.613692,4.843025,3.68788,3.141342,2.685116,1.78675,2.990712,1.789141,1.475909,1.095254,,,,,,,
1097.5,1.807041,3.311004217,2.613001,4.842664,3.688202,3.139701,2.685444,1.78675,2.990556,1.789141,1.47907,1.095254,,,,,,,
1098,1.805576,3.311527503,2.613028,4.843015,3.688364,3.138165,2.686714,1.785634,2.991545,1.789141,1.47907,1.094905,,,,,,,
1098.5,1.804962,3.311357048,2.611958,4.843412,3.685912,3.132329,2.687133,1.785634,2.990712,1.789141,1.472375,1.094905,,,,,,,
1099,1.804768,3.311357048,2.611875,4.843691,3.687386,3.128636,2.686714,1.784351,2.990712,1.789141,1.472003,1.094905,,,,,,,
1099.5,1.805191,3.3122276,2.611916,4.843805,3.681975,3.126095,2.687551,1.783495,2.989785,1.789141,1.475909,1.094595,,,,,,,
1100,1.804976,3.311357048,2.611929,4.843691,3.681929,3.126132,2.687901,1.782884,2.989014,1.789141,1.472747,1.094571,,,,,,,
1100.5,1.805461,3.311199107,2.611404,4.84329,3.679907,3.12589,2.688108,1.783495,2.990712,1.789141,1.472747,1.094546,,,,,,,
1101,1.806284,3.311357048,2.6114,4.842879,3.678515,3.123815,2.688738,1.782884,2.990712,1.789141,1.475909,1.094595,,,,,,,
1101.5,1.805401,3.311494781,2.610911,4.84302,3.678823,3.12286,2.688738,1.780018,2.990556,1.789501,1.480279,1.094595,,,,,,,
1102,1.804594,3.311219314,2.609161,4.843631,3.67859,3.123964,2.691455,1.779953,2.990556,1.789501,1.480279,1.094905,,,,,,,
1102.5,1.804474,3.310829534,2.608243,4.844749,3.67654,3.123482,2.691414,1.779888,2.989785,1.789501,1.481488,1.094905,,,,,,,
1103,1.804198,3.311560225,2.608314,4.845477,3.677331,3.12254,2.691495,1.781851,2.990868,1.789501,1.47907,1.094905,,,,,,,
1103.5,1.80387,3.312477543,2.607966,4.845477,3.679591,3.121654,2.691455,1.780818,2.993679,1.789141,1.475909,1.094595,,,,,,,
1104,1.804113,3.313966138,2.608415,4.845558,3.678477,3.123059,2.691414,1.779953,2.993679,1.789141,1.480279,1.094905,,,,,,,
1104.5,1.802854,3.314032463,2.607897,4.845477,3.678669,3.123096,2.689368,1.779398,2.995551,1.789141,1.47907,1.095216,,,,,,,
1105,1.803925,3.315249525,2.607183,4.845477,3.678179,3.122671,2.688738,1.779888,2.995551,1.789141,1.481488,1.095292,,,,,,,
1105.5,1.804002,3.316368325,2.607227,4.844694,3.677115,3.120894,2.690391,1.778882,2.995967,1.789141,1.486944,1.095292,,,,,,,
1106,1.803807,3.31723756,2.607178,4.844804,3.67706,3.116079,2.689368,1.778857,2.995551,1.789141,1.486944,1.095254,,,,,,,
1106.5,1.804701,3.31723756,2.60727,4.845109,3.677167,3.116047,2.691455,1.778857,2.993679,1.788713,1.480279,1.095254,,,,,,,
1107,1.803822,3.318026284,2.606899,4.845775,3.677652,3.109481,2.691561,1.777556,2.995551,1.788488,1.481488,1.095292,,,,,,,
1107.5,1.803552,3.318116691,2.606515,4.846032,3.677166,3.108265,2.691626,1.778206,2.995135,1.788644,1.484216,1.095523,,,,,,,
1108,1.803441,3.318116691,2.605789,4.846506,3.676298,3.104869,2.691626,1.778857,2.993679,1.788644,1.486944,1.095523,,,,,,,
1108.5,1.803998,3.318305185,2.606287,4.847448,3.677041,3.101292,2.691626,1.778882,2.991545,1.788644,1.484216,1.095985,,,,,,,
1109,1.803955,3.318116691,2.606463,4.84691,3.67712,3.096498,2.691736,1.778857,2.995135,1.788644,1.489405,1.096156,,,,,,,
1109.5,1.803454,3.318113093,2.605899,4.846506,3.678442,3.096544,2.691846,1.778206,2.995135,1.788644,1.490345,1.096156,,,,,,,
1110,1.803457,3.318113093,2.603511,4.84691,3.67816,3.098828,2.692046,1.778206,2.991545,1.788713,1.490345,1.096351,,,,,,,
1110.5,1.803062,3.318113093,2.603536,4.84691,3.678171,3.098908,2.69297,1.777259,2.992223,1.788713,1.490345,1.095985,,,,,,,
1111,1.803111,3.318493679,2.605498,4.847519,3.677204,3.094548,2.696938,1.778857,2.995135,1.788781,1.490752,1.095985,,,,,,,
1111.5,1.802284,3.319958113,2.605328,4.848522,3.677048,3.094386,2.698196,1.778882,2.992223,1.788781,1.491783,1.096156,,,,,,,
1112,1.801111,3.320051309,2.605467,4.849113,3.678038,3.093429,2.697562,1.778882,2.991545,1.788713,1.492814,1.095985,,,,,,,
1112.5,1.801578,3.320551668,2.604559,4.849575,3.676985,3.092055,2.698196,1.777556,2.990868,1.788781,1.492814,1.096156,,,,,,,
1113,1.801645,3.319958113,2.603104,4.849665,3.676323,3.087554,2.698196,1.778857,2.991545,1.789141,1.493015,1.095985,,,,,,,
1113.5,1.802387,3.321280115,2.602369,4.851082,3.674456,3.086987,2.700445,1.778882,2.990868,1.789141,1.491783,1.095985,,,,,,,
1114,1.802319,3.322602127,2.600284,4.853082,3.672826,3.086268,2.698196,1.778907,2.991545,1.789141,1.491783,1.095985,,,,,,,
1114.5,1.801875,3.324296475,2.60032,4.852396,3.66953,3.085902,2.698191,1.778882,2.991545,1.789141,1.493015,1.095869,,,,,,,
1115,1.802507,3.326196393,2.600643,4.853082,3.666433,3.085654,2.698191,1.779953,2.993679,1.789141,1.493015,1.095869,,,,,,,
1115.5,1.803436,3.326211633,2.600463,4.853082,3.667658,3.082576,2.698191,1.780418,2.990868,1.788781,1.493015,1.095753,,,,,,,
1116,1.803403,3.326493559,2.600708,4.852957,3.669182,3.080616,2.698187,1.780418,2.993679,1.788781,1.493248,1.095753,,,,,,,
1116.5,1.802375,3.326987564,2.599522,4.85362,3.669338,3.078195,2.697562,1.780418,2.991545,1.788781,1.494901,1.095523,,,,,,,
1117,1.80253,3.327355598,2.599143,4.853791,3.668805,3.077866,2.696541,1.778907,2.993679,1.788781,1.496625,1.095753,,,,,,,
1117.5,1.803077,3.327134905,2.599097,4.853835,3.667624,3.077505,2.697562,1.778907,2.996249,1.788781,1.496625,1.095869,,,,,,,
1118,1.803939,3.326563717,2.598925,4.854013,3.66918,3.076636,2.696938,1.778882,2.995551,1.788781,1.500567,1.095523,,,,,,,
1118.5,1.804378,3.32670197,2.598119,4.85362,3.66534,3.077063,2.698187,1.778907,2.995967,1.788781,1.502712,1.095753,,,,,,,
1119,1.804421,3.326563717,2.597958,4.853265,3.664986,3.077133,2.698191,1.778907,2.995967,1.788781,1.501097,1.095523,,,,,,,
1119.5,1.804349,3.32757629,2.598198,4.853265,3.662277,3.074858,2.698196,1.778882,2.996249,1.788781,1.500036,1.095254,,,,,,,
1120,1.805646,3.328131187,2.597821,4.854013,3.659236,3.072024,2.698196,1.778857,2.995967,1.788781,1.500036,1.095292,,,,,,,
1120.5,1.803954,3.329467385,2.596983,4.854378,3.657649,3.072879,2.698889,1.777556,2.993679,1.788713,1.500567,1.095523,,,,,,,
1121,1.803145,3.330167745,2.594508,4.854429,3.654564,3.074233,2.700445,1.776692,2.993679,1.788713,1.504326,1.095523,,,,,,,
1121.5,1.803103,3.330555125,2.594793,4.854429,3.654565,3.070612,2.698187,1.776369,2.993679,1.788488,1.505178,1.095254,,,,,,,
1122,1.80312,3.331714247,2.593208,4.854263,3.652767,3.071008,2.698187,1.776664,2.993679,1.788488,1.502712,1.095216,,,,,,,
1122.5,1.802837,3.332748988,2.59307,4.853879,3.652464,3.071025,2.699581,1.776075,2.992223,1.788488,1.501097,1.094905,,,,,,,
1123,1.803362,3.332337736,2.592833,4.854013,3.653556,3.067506,2.698889,1.776692,2.993679,1.788488,1.502712,1.094905,,,,,,,
1123.5,1.803067,3.331926484,2.592735,4.853835,3.652405,3.067113,2.700445,1.776678,2.990556,1.788488,1.501097,1.094905,,,,,,,
1124,1.803419,3.331926484,2.592409,4.853265,3.653006,3.066104,2.701309,1.776678,2.990556,1.788488,1.501097,1.094905,,,,,,,
1124.5,1.803287,3.332750486,2.592561,4.853879,3.652352,3.066178,2.699581,1.776664,2.990556,1.788488,1.500567,1.094905,,,,,,,
1125,1.803199,3.332937178,2.592316,4.854013,3.651071,3.0626,2.698196,1.776369,2.991545,1.788488,1.500036,1.094905,,,,,,,
1125.5,1.80365,3.333311563,2.592396,4.85362,3.652243,3.062103,2.700445,1.776075,2.992223,1.788644,1.500567,1.094905,,,,,,,
1126,1.803344,3.333953243,2.592533,4.854429,3.648703,3.059422,2.702947,1.776075,2.993679,1.788644,1.500567,1.094905,,,,,,,
1126.5,1.803464,3.333953243,2.591412,4.854429,3.646225,3.054358,2.703993,1.776369,2.992223,1.788488,1.500567,1.094595,,,,,,,
1127,1.803377,3.333311563,2.589849,4.854147,3.64617,3.052295,2.7019,1.776692,2.993679,1.788644,1.500567,1.094571,,,,,,,
1127.5,1.803316,3.333225313,2.589777,4.853449,3.643911,3.053456,2.704023,1.776692,2.991545,1.788644,1.498331,1.094546,,,,,,,
1128,1.806857,3.334617744,2.589765,4.853082,3.643833,3.051917,2.7019,1.776692,2.990712,1.788644,1.498331,1.094546,,,,,,,
1128.5,1.806821,3.334713123,2.589814,4.853449,3.64262,3.051902,2.704053,1.776963,2.991545,1.788644,1.500036,1.091107,,,,,,,
1129,1.808035,3.334713123,2.589862,4.853835,3.642621,3.051705,2.704053,1.776963,2.991545,1.788644,1.501097,1.090917,,,,,,,
1129.5,1.808216,3.335762973,2.589696,4.853835,3.638786,3.048292,2.704053,1.776963,2.992223,1.788488,1.502712,1.090233,,,,,,,
1130,1.80832,3.33595414,2.589304,4.85362,3.636585,3.046541,2.703758,1.776963,2.991545,1.788331,1.500567,1.090233,,,,,,,
1130.5,1.807755,3.335762973,2.589367,4.854263,3.635281,3.046553,2.7019,1.776692,2.990556,1.788331,1.501097,1.090233,,,,,,,
1131,1.808252,3.336145307,2.589396,4.854538,3.63546,3.046287,2.702712,1.776664,2.990712,1.788488,1.504326,1.090233,,,,,,,
1131.5,1.80785,3.337205272,2.589133,4.854596,3.634522,3.0453,2.703993,1.776664,2.990868,1.788488,1.506029,1.090233,,,,,,,
1132,1.80754,3.337360828,2.588759,4.854596,3.632706,3.043997,2.70704,1.776075,2.990556,1.788488,1.505178,1.090233,,,,,,,
1132.5,1.807683,3.336242914,2.589217,4.855796,3.628639,3.043898,2.707254,1.776023,2.990556,1.788488,1.506029,1.090233,,,,,,,
1133,1.807664,3.336724093,2.588368,4.855336,3.629308,3.042159,2.708332,1.776075,2.991545,1.788488,1.505178,1.090233,,,,,,,
1133.5,1.807359,3.336242914,2.588043,4.854538,3.628357,3.042525,2.710214,1.776369,2.993679,1.788488,1.506029,1.090163,,,,,,,
1134,1.807505,3.337205272,2.588325,4.855041,3.62789,3.041408,2.70941,1.776023,2.993679,1.788488,1.506029,1.090575,,,,,,,
1134.5,1.807626,3.337360828,2.587301,4.854763,3.626849,3.041141,2.711018,1.776075,2.990868,1.788488,1.507707,1.090917,,,,,,,
1135,1.807399,3.33856756,2.586887,4.85468,3.626436,3.037998,2.711388,1.775972,2.992223,1.788331,1.506029,1.091012,,,,,,,
1135.5,1.807172,3.33856756,2.586904,4.855041,3.626751,3.036494,2.711697,1.775539,2.991545,1.788331,1.507936,1.091012,,,,,,,
1136,1.808565,3.338655673,2.585548,4.857379,3.627302,3.035289,2.712535,1.775756,2.992223,1.788331,1.508166,1.090233,,,,,,,
1136.5,1.808907,3.338938903,2.58472,4.857727,3.626429,3.032033,2.713247,1.775972,2.992223,1.788331,1.507936,1.090233,,,,,,,
1137,1.80901,3.338977363,2.582648,4.858975,3.626381,3.029308,2.714357,1.776075,2.990868,1.788331,1.507707,1.090233,,,,,,,
1137.5,1.809396,3.339157242,2.582706,4.859939,3.624665,3.028374,2.715287,1.776023,2.991545,1.788488,1.507936,1.089184,,,,,,,
1138,1.809533,3.340203349,2.584059,4.859939,3.62546,3.02848,2.71644,1.775756,2.990712,1.788488,1.506029,1.089184,,,,,,,
1138.5,1.810238,3.339076034,2.580804,4.860533,3.62464,3.028329,2.71644,1.775756,2.990712,1.788488,1.504326,1.089184,,,,,,,
1139,1.810426,3.339623828,2.580112,4.861035,3.623324,3.027933,2.71644,1.775149,2.990712,1.788488,1.502712,1.089184,,,,,,,
1139.5,1.810759,3.339026698,2.579059,4.861278,3.620237,3.027054,2.718464,1.775344,2.990556,1.788488,1.504326,1.088275,,,,,,,
1140,1.811182,3.34016896,2.578293,4.861318,3.624287,3.021736,2.718154,1.774896,2.990868,1.788331,1.502712,1.08701,,,,,,,
1140.5,1.811571,3.340129687,2.578351,4.861446,3.624491,3.02374,2.71644,1.774896,2.993679,1.788331,1.505178,1.089184,,,,,,,
1141,1.812196,3.340783319,2.57773,4.861639,3.624279,3.021903,2.715863,1.774896,2.992223,1.788331,1.504326,1.085652,,,,,,,
1141.5,1.812094,3.342477727,2.575041,4.86246,3.623233,3.020846,2.715287,1.774635,2.995551,1.788331,1.501097,1.085094,,,,,,,
1142,1.812789,3.342796832,2.575738,4.863638,3.620167,3.020262,2.71644,1.774635,2.993679,1.788331,1.501097,1.085094,,,,,,,
1142.5,1.812767,3.343754155,2.575146,4.864817,3.619021,3.020628,2.715863,1.774896,2.995551,1.788331,1.500567,1.084629,,,,,,,
1143,1.812742,3.344374101,2.575538,4.866028,3.617527,3.02062,2.718154,1.775344,2.995967,1.78763,1.501097,1.084629,,,,,,,
1143.5,1.812901,3.344064128,2.575918,4.867396,3.614881,3.020294,2.719342,1.775149,2.995967,1.78763,1.502712,1.085094,,,,,,,
1144,1.812988,3.344378575,2.575617,4.86677,3.614219,3.019394,2.722747,1.775344,2.995967,1.78763,1.502712,1.085559,,,,,,,
1144.5,1.812662,3.344897265,2.575654,4.867396,3.607698,3.017049,2.724729,1.775149,2.995967,1.78763,1.504326,1.085652,,,,,,,
1145,1.813455,3.345797666,2.576154,4.868874,3.607336,3.018806,2.726295,1.775344,2.996531,1.786928,1.500567,1.085094,,,,,,,
1145.5,1.813178,3.345722723,2.576118,4.86936,3.605969,3.017696,2.726295,1.775756,2.996249,1.786695,1.502712,1.085094,,,,,,,
1146,1.812873,3.346010318,2.57614,4.870101,3.607165,3.017742,2.725804,1.775149,2.996882,1.786695,1.502712,1.085559,,,,,,,
1146.5,1.812734,3.34710389,2.575599,4.869202,3.603525,3.016829,2.726295,1.775344,2.998769,1.786695,1.500567,1.085094,,,,,,,
1147,1.812913,3.348237628,2.575265,4.869926,3.60317,3.016902,2.724729,1.776023,2.997232,1.786462,1.500567,1.085559,,,,,,,
1147.5,1.812437,3.350043163,2.574233,4.869926,3.602016,3.015985,2.726295,1.776023,2.998769,1.786462,1.500036,1.085559,,,,,,,
1148,1.812614,3.35091314,2.573611,4.870101,3.599897,3.014491,2.725804,1.775756,2.998001,1.786462,1.500036,1.085559,,,,,,,
1148.5,1.812688,3.351081106,2.574567,4.870527,3.601891,3.014278,2.728625,1.775756,2.997232,1.786187,1.500036,1.083872,,,,,,,
1149,1.812009,3.351945308,2.574351,4.870527,3.602025,3.014147,2.72875,1.775972,2.998769,1.786187,1.500036,1.082283,,,,,,,
1149.5,1.811637,3.351638424,2.57374,4.873569,3.601037,3.012165,2.72884,1.775539,2.998769,1.785913,1.498331,1.082699,,,,,,,
